candidate,min_gap_pct,sell_gap_pct,switch_hurdle_pct,max_hold_days,stop_gap_ratio_floor,total_return,excess_return,max_drawdown,win_rate,total_trades,n_days,score
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.01,0.0,0.02,360.0,0.0,1.125371,0.853056,-0.161052,0.5914,1138,1456,0.812793
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.01,0.005,0.02,360.0,0.0,1.125371,0.853056,-0.161052,0.5914,1138,1456,0.812793
"{""max_hold_days"": 90.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.0,0.0,0.02,90.0,0.0,1.142225,0.869911,-0.229523,0.588,2534,1456,0.81253
"{""max_hold_days"": 90.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.0,0.005,0.02,90.0,0.0,1.142225,0.869911,-0.229523,0.588,2534,1456,0.81253
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.0,0.0,0.01,180.0,0.0,1.121659,0.849345,-0.200971,0.5968,2031,1456,0.799102
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.0,0.005,0.01,180.0,0.0,1.121659,0.849345,-0.200971,0.5968,2031,1456,0.799102
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.0,0.0,0.02,180.0,0.0,1.119954,0.84764,-0.201766,0.5916,2015,1456,0.797198
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.0,0.005,0.02,180.0,0.0,1.119954,0.84764,-0.201766,0.5916,2015,1456,0.797198
"{""max_hold_days"": 90.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.03,0.0,0.01,90.0,0.0,1.102,0.829686,-0.185075,0.5625,1632,1456,0.783417
"{""max_hold_days"": 90.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.03,0.005,0.01,90.0,0.0,1.102,0.829686,-0.185075,0.5625,1632,1456,0.783417
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.005, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.005,0.0,0.0,360.0,0.0,1.080725,0.80841,-0.173001,0.5844,1713,1456,0.76516
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.005, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.005,0.005,0.0,360.0,0.0,1.080725,0.80841,-0.173001,0.5844,1713,1456,0.76516
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.005, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.005,0.0,0.01,360.0,0.0,1.057931,0.785617,-0.204779,0.5926,1404,1456,0.734422
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.005, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.005,0.005,0.01,360.0,0.0,1.057931,0.785617,-0.204779,0.5926,1404,1456,0.734422
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.0,0.0,0.03,180.0,0.0,1.030468,0.758154,-0.178923,0.5951,1976,1456,0.713423
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.0,0.005,0.03,180.0,0.0,1.030468,0.758154,-0.178923,0.5951,1976,1456,0.713423
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.03,0.0,0.0,180.0,0.0,1.03388,0.761566,-0.198021,0.5707,1605,1456,0.712061
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.03,0.005,0.0,180.0,0.0,1.03388,0.761566,-0.198021,0.5707,1605,1456,0.712061
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.03,0.0,0.01,180.0,0.0,1.036002,0.763688,-0.208019,0.5653,1417,1456,0.711683
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.03,0.005,0.01,180.0,0.0,1.036002,0.763688,-0.208019,0.5653,1417,1456,0.711683
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.0,0.0,0.01,360.0,0.0,1.031644,0.75933,-0.239577,0.5957,1724,1456,0.699436
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.0,0.005,0.01,360.0,0.0,1.031644,0.75933,-0.239577,0.5957,1724,1456,0.699436
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.01,0.0,0.03,360.0,0.0,0.958244,0.685929,-0.186243,0.585,1130,1456,0.639368
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.01,0.005,0.03,360.0,0.0,0.958244,0.685929,-0.186243,0.585,1130,1456,0.639368
"{""max_hold_days"": 90.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.03,0.0,0.03,90.0,0.0,0.934107,0.661792,-0.194023,0.541,1244,1456,0.613286
"{""max_hold_days"": 90.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.03,0.005,0.03,90.0,0.0,0.934107,0.661792,-0.194023,0.541,1244,1456,0.613286
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.03,0.0,0.0,360.0,0.0,0.933174,0.66086,-0.220661,0.571,1492,1456,0.605695
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.03,0.005,0.0,360.0,0.0,0.933174,0.66086,-0.220661,0.571,1492,1456,0.605695
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.03,0.0,0.02,180.0,0.0,0.8976,0.625286,-0.196057,0.5692,1040,1456,0.576272
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.03,0.005,0.02,180.0,0.0,0.8976,0.625286,-0.196057,0.5692,1040,1456,0.576272
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.03,0.0,0.03,360.0,0.0,0.876209,0.603895,-0.23851,0.5787,705,1456,0.544267
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.03,0.005,0.03,360.0,0.0,0.876209,0.603895,-0.23851,0.5787,705,1456,0.544267
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.03,0.0,0.02,360.0,0.0,0.849457,0.577143,-0.195766,0.5655,893,1456,0.528201
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.03,0.005,0.02,360.0,0.0,0.849457,0.577143,-0.195766,0.5655,893,1456,0.528201
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.03,0.0,0.01,360.0,0.0,0.854716,0.582401,-0.231264,0.5563,1217,1456,0.524585
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.03,0.005,0.01,360.0,0.0,0.854716,0.582401,-0.231264,0.5563,1217,1456,0.524585
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.03}",0.03,0.0,0.03,180.0,0.0,0.813499,0.541185,-0.198252,0.5746,945,1456,0.491622
