trade_date,n_bonds,valid_returns,min_bond_return,median_bond_return,drop_share_0p03,drop_share_0p05,drop_share_0p07,missing_return_ratio
20210203,340,340,-0.18776223776223777,-0.0052314053362572666,0.08529411764705883,0.01764705882352941,0.008823529411764706,0.0
20210204,341,340,-0.13693499784761087,-0.016259074174537702,0.1935483870967742,0.05571847507331378,0.020527859237536656,0.0029325513196480912
20210205,341,341,-0.16894977168949776,-0.00794942122634923,0.23460410557184752,0.093841642228739,0.04985337243401759,0.0
20210208,342,341,-0.07522277227722773,0.0,0.05555555555555555,0.011695906432748537,0.005847953216374269,0.0029239766081871066
20210209,342,342,-0.09902912621359228,0.013090613483063285,0.0029239766081871343,0.0029239766081871343,0.0029239766081871343,0.0
20210210,343,342,-0.13088874346512158,0.008648005803261305,0.029154518950437316,0.008746355685131196,0.008746355685131196,0.002915451895043719
20210218,343,342,-0.11369826514299242,0.013287310729079849,0.03206997084548105,0.0058309037900874635,0.0029154518950437317,0.002915451895043719
20210219,344,343,-0.08802650260293432,0.015248711746766341,0.03488372093023256,0.011627906976744186,0.0029069767441860465,0.0029069767441860517
20210222,345,344,-0.07005710688430233,0.00965363888160653,0.03188405797101449,0.005797101449275362,0.002898550724637681,0.0028985507246376274
20210223,345,344,-0.08135694986490549,-0.007070813002016896,0.06086956521739131,0.020289855072463767,0.008695652173913044,0.0028985507246376274
20210224,344,343,-0.11177556943100864,-0.005337399923751485,0.06976744186046512,0.03197674418604651,0.01744186046511628,0.0029069767441860517
20210225,343,343,-0.08706833210874354,-0.0037568635006260953,0.061224489795918366,0.008746355685131196,0.0029154518950437317,0.0
20210226,343,343,-0.09779896631616458,-0.00043391477913734544,0.0641399416909621,0.02040816326530612,0.008746355685131196,0.0
20210301,342,341,-0.04271658099038511,0.008930788529545097,0.008771929824561403,0.0,0.0,0.0029239766081871066
20210302,341,341,-0.09512657431497262,-0.0019493670886076009,0.0469208211143695,0.011730205278592375,0.002932551319648094,0.0
20210303,340,340,-0.04928185531690599,0.006747650879415312,0.0058823529411764705,0.0,0.0,0.0
20210304,340,340,-0.10403009968581511,-0.004503288370297676,0.07352941176470588,0.026470588235294117,0.014705882352941176,0.0
20210305,339,339,-0.07171887700869128,0.002712854757929817,0.032448377581120944,0.008849557522123894,0.0029498525073746312,0.0
20210308,337,336,-0.13087177316969945,-0.002139208146961835,0.08011869436201781,0.02967359050445104,0.01483679525222552,0.0029673590504450953
20210309,337,337,-0.19396930565884662,-0.0053629678774809175,0.05637982195845697,0.011869436201780416,0.002967359050445104,0.0
20210310,338,337,-0.1074191176470588,0.0006665378670789313,0.005917159763313609,0.0029585798816568047,0.0029585798816568047,0.00295857988165682
20210311,338,338,-0.09104207300083589,0.006035515325393481,0.03254437869822485,0.023668639053254437,0.008875739644970414,0.0
20210312,338,338,-0.11993609494465352,0.002127897787144284,0.023668639053254437,0.008875739644970414,0.0029585798816568047,0.0
20210315,339,338,-0.10162412993039449,0.0019504057443400225,0.05309734513274336,0.008849557522123894,0.0058997050147492625,0.002949852507374673
20210316,339,338,-0.1399192342207598,0.003177877672774665,0.035398230088495575,0.011799410029498525,0.011799410029498525,0.002949852507374673
20210317,339,339,-0.1228468899521531,0.0018137254901962052,0.02064896755162242,0.008849557522123894,0.0058997050147492625,0.0
20210318,338,338,-0.16448214530031469,-0.00045883940517715827,0.047337278106508875,0.014792899408284023,0.0029585798816568047,0.0
20210319,338,338,-0.07486736097465108,-1.6057722158568932e-05,0.05029585798816568,0.008875739644970414,0.0029585798816568047,0.0
20210322,338,338,-0.050251986819150996,0.006120789129044013,0.008875739644970414,0.0029585798816568047,0.0,0.0
20210323,338,338,-0.06518752375105952,-0.004517093088076407,0.0650887573964497,0.01775147928994083,0.0,0.0
20210324,338,337,-0.10879495930690475,-0.006993006993006867,0.10059171597633136,0.04142011834319527,0.011834319526627219,0.00295857988165682
20210325,338,338,-0.08477217478027799,-0.0029759658680219014,0.023668639053254437,0.005917159763313609,0.0029585798816568047,0.0
20210326,338,338,-0.04136295775884791,0.003206682712810993,0.0029585798816568047,0.0,0.0,0.0
20210329,339,338,-0.04611603389172769,0.0009377789440024875,0.0029498525073746312,0.0,0.0,0.002949852507374673
20210330,339,339,-0.07894999999999996,-0.003525228137028713,0.02654867256637168,0.011799410029498525,0.0058997050147492625,0.0
20210331,341,338,-0.088074824629774,-0.0005672523193146484,0.04398826979472141,0.01466275659824047,0.005865102639296188,0.008797653958944274
20210401,343,342,-0.1277296808373175,0.0005193335509903196,0.023323615160349854,0.0058309037900874635,0.0058309037900874635,0.002915451895043719
20210402,345,343,-0.06476940804459097,0.0002975381284853196,0.017391304347826087,0.008695652173913044,0.0,0.005797101449275366
20210406,345,345,-0.06631609699094354,0.0013920741905437684,0.005797101449275362,0.002898550724637681,0.0,0.0
20210407,345,345,-0.059605757196495635,0.0009159373091796041,0.008695652173913044,0.005797101449275362,0.0,0.0
20210408,345,345,-0.05675471698113199,-9.588647041902654e-05,0.005797101449275362,0.005797101449275362,0.0,0.0
20210409,345,345,-0.08135030437188706,0.00023825360110385496,0.020289855072463767,0.005797101449275362,0.002898550724637681,0.0
20210412,346,345,-0.13696969696969696,-0.004425352084600043,0.06647398843930635,0.017341040462427744,0.008670520231213872,0.0028901734104046506
20210413,346,346,-0.07979626485568758,-0.002300928359500909,0.031791907514450865,0.011560693641618497,0.002890173410404624,0.0
20210414,347,346,-0.09262618049909299,0.0014578701523121351,0.011527377521613832,0.002881844380403458,0.002881844380403458,0.0028818443804035088
20210415,346,346,-0.14609388144243174,-0.001302565174975956,0.03757225433526012,0.014450867052023121,0.002890173410404624,0.0
20210416,348,347,-0.06060632696651924,0.004040404040404066,0.0028735632183908046,0.0028735632183908046,0.0,0.002873563218390829
20210419,350,348,-0.033843650171779927,0.006334039568180461,0.002857142857142857,0.0,0.0,0.005714285714285672
20210420,351,350,-0.04303510758776896,0.0013929214598109585,0.019943019943019943,0.0,0.0,0.002849002849002802
20210421,353,351,-0.19861552983952724,-0.001429150814036717,0.019830028328611898,0.0056657223796034,0.0056657223796034,0.005665722379603388
20210422,353,353,-0.06422018348623848,0.0003220110106991747,0.0113314447592068,0.0056657223796034,0.0,0.0
20210423,359,353,-0.06485748421232296,-0.003449267030755987,0.016713091922005572,0.002785515320334262,0.0,0.01671309192200554
20210426,358,358,-0.047140649149922775,-0.0028816280416226747,0.019553072625698324,0.0,0.0,0.0
20210427,359,358,-0.11757380411691454,-0.002685574051248918,0.036211699164345405,0.008356545961002786,0.002785515320334262,0.0027855153203342198
20210428,358,358,-0.059484467944481145,0.00010207484208735185,0.025139664804469275,0.002793296089385475,0.0,0.0
20210429,356,356,-0.13845616137407624,0.00047353708408481854,0.019662921348314606,0.011235955056179775,0.008426966292134831,0.0
20210430,356,356,-0.1289234463438339,-0.0015029292474087463,0.03651685393258427,0.02247191011235955,0.014044943820224719,0.0
20210506,357,357,-0.08191893358133773,0.001987883377508437,0.014005602240896359,0.011204481792717087,0.0028011204481792717,0.0
20210507,358,356,-0.07393157333964728,0.00019286002095275645,0.05027932960893855,0.008379888268156424,0.00558659217877095,0.005586592178770999
20210510,358,358,-0.03974106850213055,0.0018895227463728848,0.0111731843575419,0.0,0.0,0.0
20210511,358,358,-0.11111111111111116,0.003025966056155238,0.06424581005586592,0.03910614525139665,0.019553072625698324,0.0
20210512,360,358,-0.14411764705882357,0.0027288268878357114,0.08611111111111111,0.05555555555555555,0.03333333333333333,0.005555555555555536
20210513,361,361,-0.11095406360424032,-0.0010275055327220173,0.07756232686980609,0.036011080332409975,0.024930747922437674,0.0
20210514,362,361,-0.13055555555555554,0.003090627420604175,0.04419889502762431,0.022099447513812154,0.0027624309392265192,0.002762430939226568
20210517,362,362,-0.11148648648648651,-0.0028663403954611866,0.06629834254143646,0.03314917127071823,0.013812154696132596,0.0
20210518,362,362,-0.16079682312349464,0.0017439401660410692,0.013812154696132596,0.011049723756906077,0.0027624309392265192,0.0
20210519,361,361,-0.12597936544876265,0.0,0.019390581717451522,0.0110803324099723,0.008310249307479225,0.0
20210520,361,361,-0.14758905852417303,-0.000615224191866659,0.04709141274238227,0.030470914127423823,0.013850415512465374,0.0
20210521,361,361,-0.12307692307692308,0.0009946890708538714,0.013850415512465374,0.00554016620498615,0.002770083102493075,0.0
20210524,362,361,-0.06924791235936956,0.0024594195769798155,0.027624309392265192,0.0055248618784530384,0.0,0.002762430939226568
20210525,361,361,-0.09177791262135926,0.0018596491228071166,0.027700831024930747,0.019390581717451522,0.0110803324099723,0.0
20210526,361,361,-0.09963133640553001,0.0030528200537152106,0.01662049861495845,0.002770083102493075,0.002770083102493075,0.0
20210527,361,361,-0.0595815738963531,0.0027748472947453084,0.0110803324099723,0.002770083102493075,0.0,0.0
20210528,362,361,-0.05819897758552883,-0.0020245420468208986,0.013812154696132596,0.0027624309392265192,0.0,0.002762430939226568
20210531,362,361,-0.04298226643598624,0.0004391743522178526,0.008287292817679558,0.0,0.0,0.002762430939226568
20210601,363,362,-0.0683986876267918,0.0001821365113650053,0.011019283746556474,0.0027548209366391185,0.0,0.0027548209366391463
20210602,362,362,-0.22339568921673558,-0.0015489250684569966,0.03314917127071823,0.013812154696132596,0.0055248618784530384,0.0
20210603,363,363,-0.04327151688064668,-9.43218260704981e-05,0.011019283746556474,0.0,0.0,0.0
20210604,363,363,-0.08394402035623416,0.0,0.01928374655647383,0.011019283746556474,0.0027548209366391185,0.0
20210607,363,363,-0.04168314035583187,9.440196356069741e-05,0.01652892561983471,0.0,0.0,0.0
20210608,363,363,-0.11309244486156733,-0.0014436958614052475,0.02203856749311295,0.005509641873278237,0.0027548209366391185,0.0
20210609,363,363,-0.09070876500575553,0.0,0.027548209366391185,0.011019283746556474,0.005509641873278237,0.0
20210610,364,364,-0.0362409255898366,0.0009589526504087953,0.008241758241758242,0.0,0.0,0.0
20210611,365,364,-0.05378631739910911,-0.0005159533135845051,0.03561643835616438,0.00821917808219178,0.0,0.002739726027397249
20210615,364,364,-0.1391289611930181,-0.006425953594057343,0.057692307692307696,0.013736263736263736,0.005494505494505495,0.0
20210616,363,363,-0.11832946635730857,-0.009093547450904516,0.10743801652892562,0.030303030303030304,0.01652892561983471,0.0
20210617,364,363,-0.08800000000000008,-0.001716001716001725,0.016483516483516484,0.0027472527472527475,0.0027472527472527475,0.0027472527472527375
20210618,365,364,-0.09076682316118934,0.001745913798906762,0.019178082191780823,0.005479452054794521,0.0027397260273972603,0.002739726027397249
20210621,365,365,-0.05946436677258293,0.002657459132208606,0.019178082191780823,0.0027397260273972603,0.0,0.0
20210622,365,365,-0.029055784651269123,0.004346338124572302,0.0,0.0,0.0,0.0
20210623,366,366,-0.0855065370901209,0.002903216736966363,0.01639344262295082,0.00546448087431694,0.00273224043715847,0.0
20210624,366,366,-0.04530229880545844,0.0009267094737033243,0.01366120218579235,0.0,0.0,0.0
20210625,366,366,-0.07239532824556216,0.0010014503089191829,0.01639344262295082,0.00546448087431694,0.00273224043715847,0.0
20210628,364,364,-0.10764981694392695,0.000716769996315425,0.005494505494505495,0.0027472527472527475,0.0027472527472527475,0.0
20210629,365,364,-0.05746666933178757,-0.005992353618238855,0.00821917808219178,0.0027397260273972603,0.0,0.002739726027397249
20210630,366,365,-0.13032786885245906,-0.00026650448615872513,0.01912568306010929,0.00819672131147541,0.00273224043715847,0.002732240437158473
20210701,369,366,-0.06891918789808915,-0.0037688041611068646,0.04878048780487805,0.008130081300813009,0.0,0.008130081300813052
20210702,368,368,-0.06507615294493563,-0.004103326524314277,0.024456521739130436,0.008152173913043478,0.0,0.0
20210705,368,368,-0.10057092665788314,0.0018497973963167436,0.024456521739130436,0.010869565217391304,0.005434782608695652,0.0
20210706,367,367,-0.10215053763440862,0.00018875047187627558,0.021798365122615803,0.010899182561307902,0.008174386920980926,0.0
20210707,367,367,-0.043470466971407995,0.003367431843766866,0.0027247956403269754,0.0,0.0,0.0
20210708,368,367,-0.06927909533532284,0.0006723657669773786,0.02717391304347826,0.010869565217391304,0.0,0.0027173913043477826
20210709,369,368,-0.07066089794611607,0.002473705264275261,0.018970189701897018,0.013550135501355014,0.0027100271002710027,0.0027100271002710175
20210712,369,368,-0.031072270772645294,0.0060700335279536555,0.0027100271002710027,0.0,0.0,0.0027100271002710175
20210713,369,369,-0.04814814814814816,0.00472129150167544,0.013550135501355014,0.0,0.0,0.0
20210714,370,369,-0.12193850964043773,-0.0019190871369294538,0.062162162162162166,0.024324324324324326,0.008108108108108109,0.002702702702702675
20210715,370,370,-0.24731422623694288,-0.0029209333709130925,0.07567567567567568,0.043243243243243246,0.013513513513513514,0.0
20210716,369,369,-0.08293838862559244,0.0013891444342226666,0.032520325203252036,0.008130081300813009,0.005420054200542005,0.0
20210719,368,368,-0.23511904761904767,-0.0011655157202857813,0.04619565217391304,0.019021739130434784,0.016304347826086956,0.0
20210720,368,368,-0.09318318318318308,-0.000907426252943988,0.02717391304347826,0.005434782608695652,0.002717391304347826,0.0
20210721,369,368,-0.03985542168674705,0.005231368213417631,0.0027100271002710027,0.0,0.0,0.0027100271002710175
20210722,370,369,-0.11909998308238878,0.003027343749999911,0.021621621621621623,0.008108108108108109,0.002702702702702703,0.002702702702702675
20210723,371,370,-0.13255771897040192,-0.001319645103092848,0.05929919137466307,0.013477088948787063,0.008086253369272238,0.0026954177897574594
20210726,373,372,-0.16620295797334905,-0.00827724913494804,0.07238605898123325,0.024128686327077747,0.00804289544235925,0.002680965147453085
20210727,373,373,-0.12073449854348739,-0.009329710144927561,0.1581769436997319,0.06166219839142091,0.029490616621983913,0.0
20210728,372,372,-0.10999999999999999,-0.008991262036571468,0.1532258064516129,0.051075268817204304,0.010752688172043012,0.0
20210729,371,371,-0.027972027972028024,0.010284882133430484,0.0,0.0,0.0,0.0
20210730,371,371,-0.07767227365645046,0.0033767939217710374,0.03773584905660377,0.005390835579514825,0.0026954177897574125,0.0
20210802,371,371,-0.3560968430348075,0.01041666666666674,0.016172506738544475,0.005390835579514825,0.005390835579514825,0.0
20210803,370,370,-0.11791912606818789,-0.0005857371639942932,0.11621621621621622,0.05405405405405406,0.03513513513513514,0.0
20210804,370,370,-0.05110979228486645,0.005313680526176645,0.005405405405405406,0.002702702702702703,0.0,0.0
20210805,370,369,-0.12765957446808507,-0.0009615384615384581,0.05945945945945946,0.021621621621621623,0.010810810810810811,0.002702702702702675
20210806,371,370,-0.07002696921789264,0.0009661068065203171,0.03234501347708895,0.008086253369272238,0.0026954177897574125,0.0026954177897574594
20210809,371,371,-0.1209191587605064,0.001120738368807661,0.07816711590296496,0.02425876010781671,0.01078167115902965,0.0
20210810,373,371,-0.058468789093209295,0.0004134814173757384,0.0160857908847185,0.002680965147453083,0.0,0.00536193029490617
20210811,373,373,-0.05275977653631281,0.0009985022466298954,0.021447721179624665,0.002680965147453083,0.0,0.0
20210812,374,374,-0.09008709527292058,0.0005319807050975234,0.013368983957219251,0.0053475935828877,0.0053475935828877,0.0
20210813,373,373,-0.05998052580331059,-0.0001907123104797348,0.029490616621983913,0.00804289544235925,0.0,0.0
20210816,372,372,-0.0962340806806834,0.0008468303950632805,0.07795698924731183,0.02956989247311828,0.016129032258064516,0.0
20210817,372,372,-0.189879873073436,-0.01214589772704494,0.1827956989247312,0.06989247311827956,0.021505376344086023,0.0
20210818,372,371,-0.28276282264318153,0.00264447480229113,0.053763440860215055,0.021505376344086023,0.002688172043010753,0.0026881720430107503
20210819,372,372,-0.10938630533447347,-0.00016063376929043027,0.0456989247311828,0.013440860215053764,0.008064516129032258,0.0
20210820,373,372,-0.06913996627318708,-0.003038950850457245,0.04825737265415549,0.00804289544235925,0.0,0.002680965147453085
20210823,374,373,-0.020261240677673764,0.007462405590403343,0.0,0.0,0.0,0.002673796791443861
20210824,375,374,-0.04841823037916515,0.0027007978547380906,0.021333333333333333,0.0,0.0,0.002666666666666706
20210825,374,374,-0.06957504753095944,0.003210780662736279,0.01871657754010695,0.008021390374331552,0.0,0.0
20210826,374,374,-0.06902480962908386,-0.000813706268549319,0.0374331550802139,0.013368983957219251,0.0,0.0
20210827,375,374,-0.10525624178712212,-0.0005908725817876936,0.037333333333333336,0.018666666666666668,0.0026666666666666666,0.002666666666666706
20210830,375,375,-0.059006524942117555,0.0015012009607684451,0.018666666666666668,0.005333333333333333,0.0,0.0
20210831,374,374,-0.10005170630816962,-0.0003957120047181073,0.06684491978609626,0.01871657754010695,0.0053475935828877,0.0
20210901,375,373,-0.1147371444987072,-8.372093023256699e-05,0.10933333333333334,0.034666666666666665,0.010666666666666666,0.005333333333333301
20210902,375,375,-0.04338109893556541,0.0058011778148898685,0.008,0.0,0.0,0.0
20210903,374,374,-0.10735935073393121,0.0010763971854278465,0.09358288770053476,0.026737967914438502,0.008021390374331552,0.0
20210906,374,374,-0.05816254416961131,0.00449890863170288,0.01871657754010695,0.0053475935828877,0.0,0.0
20210907,374,373,-0.03179448448038946,0.005220956427969048,0.00267379679144385,0.0,0.0,0.002673796791443861
20210908,374,373,-0.06598984771573602,0.002331002331002363,0.0427807486631016,0.013368983957219251,0.0,0.002673796791443861
20210909,373,373,-0.20289555569988726,-0.0022558648196594477,0.05361930294906166,0.021447721179624665,0.005361930294906166,0.0
20210910,373,372,-0.14445714285714284,-0.004797665509613136,0.04289544235924933,0.010723860589812333,0.002680965147453083,0.002680965147453085
20210913,373,373,-0.07419065898912347,0.0005714285714286671,0.032171581769437,0.013404825737265416,0.002680965147453083,0.0
20210914,373,373,-0.05952136048823975,-0.010043708732446754,0.07238605898123325,0.00804289544235925,0.0,0.0
20210915,372,372,-0.1260935423042444,-0.0034894487673141072,0.01881720430107527,0.002688172043010753,0.002688172043010753,0.0
20210916,373,372,-0.2997283428916391,-0.015359296922942078,0.225201072386059,0.08847184986595175,0.03753351206434316,0.002680965147453085
20210917,374,373,-0.0902745098039216,-0.0049865675486695515,0.09090909090909091,0.034759358288770054,0.013368983957219251,0.002673796791443861
20210922,373,373,-0.12289427589040502,0.00018618506795742285,0.032171581769437,0.010723860589812333,0.005361930294906166,0.0
20210923,374,373,-0.09507116886504818,0.0067761023096009065,0.053475935828877004,0.029411764705882353,0.0106951871657754,0.002673796791443861
20210924,373,373,-0.0919141531322506,-0.004006163328197254,0.11796246648793565,0.04825737265415549,0.01876675603217158,0.0
20210927,373,373,-0.1647103500655942,-0.01423253777096567,0.2761394101876676,0.14745308310991956,0.06702412868632708,0.0
20210928,373,373,-0.08737864077669899,0.001662130815174745,0.04289544235924933,0.0160857908847185,0.005361930294906166,0.0
20210929,373,373,-0.22857142857142854,-0.010119245569860769,0.21715817694369974,0.09651474530831099,0.05093833780160858,0.0
20210930,374,373,-0.045630252100840374,0.009373230893651385,0.008021390374331552,0.0,0.0,0.002673796791443861
20211008,374,374,-0.10971665781725148,0.0044834162488103235,0.040106951871657755,0.026737967914438502,0.016042780748663103,0.0
20211011,374,374,-0.11248561565017268,-0.0010735042635155456,0.05614973262032086,0.02406417112299465,0.008021390374331552,0.0
20211012,373,373,-0.10205281727787874,-0.010870330805531347,0.18230563002680966,0.08042895442359249,0.032171581769437,0.0
20211013,373,373,-0.11864123159303885,-0.003248511099079532,0.04825737265415549,0.02680965147453083,0.013404825737265416,0.0
20211014,373,373,-0.04517647058823526,0.0015757905766073943,0.005361930294906166,0.0,0.0,0.0
20211015,372,372,-0.06470617357294928,0.00032964480848896027,0.024193548387096774,0.005376344086021506,0.0,0.0
20211018,373,372,-0.06779997354147371,0.0017734353138700865,0.00804289544235925,0.00804289544235925,0.0,0.002680965147453085
20211019,373,373,-0.031950043954045215,0.003499762727950717,0.002680965147453083,0.0,0.0,0.0
20211020,372,372,-0.14693311770821293,0.0003563343762141846,0.010752688172043012,0.002688172043010753,0.002688172043010753,0.0
20211021,373,372,-0.06199435559736599,-0.0005329435591516773,0.029490616621983913,0.002680965147453083,0.0,0.002680965147453085
20211022,372,372,-0.08998554143520288,-0.0017790305739179835,0.08064516129032258,0.01881720430107527,0.002688172043010753,0.0
20211025,372,372,-0.048140759394315946,0.0012299472843358972,0.008064516129032258,0.0,0.0,0.0
20211026,372,372,-0.11261182579959861,0.0009248319188801535,0.02956989247311828,0.016129032258064516,0.005376344086021506,0.0
20211027,372,372,-0.06524926686217014,-0.004820087648976956,0.053763440860215055,0.008064516129032258,0.0,0.0
20211028,372,372,-0.3073612386825876,-0.005620954616802565,0.13978494623655913,0.06182795698924731,0.03494623655913978,0.0
20211029,372,372,-0.22169838775391426,0.0029378440555418717,0.03494623655913978,0.021505376344086023,0.013440860215053764,0.0
20211101,372,372,-0.062491594566727926,0.005502096348519281,0.010752688172043012,0.002688172043010753,0.0,0.0
20211102,372,372,-0.0922982047416746,-0.0028805422553147553,0.07795698924731183,0.03763440860215054,0.013440860215053764,0.0
20211103,373,372,-0.12624999999999997,0.001967685979013978,0.032171581769437,0.010723860589812333,0.002680965147453083,0.002680965147453085
20211104,373,373,-0.0448083757564115,0.005451637123363717,0.00804289544235925,0.0,0.0,0.0
20211105,371,371,-0.10064947654129508,-0.001757950530035357,0.10242587601078167,0.05121293800539083,0.013477088948787063,0.0
20211108,370,370,-0.06025896414342635,0.0026955293998398577,0.013513513513513514,0.005405405405405406,0.0,0.0
20211109,370,370,-0.13336470588235294,0.0038076800444204473,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.0
20211110,370,370,-0.11240564489661953,0.002007384078846486,0.043243243243243246,0.013513513513513514,0.005405405405405406,0.0
20211111,370,370,-0.204225352112676,0.00652031409775089,0.010810810810810811,0.005405405405405406,0.002702702702702703,0.0
20211112,370,370,-0.07758112094395286,0.0048553544135711,0.013513513513513514,0.005405405405405406,0.002702702702702703,0.0
20211115,370,370,-0.14134901516225018,0.0036987530844140304,0.051351351351351354,0.013513513513513514,0.002702702702702703,0.0
20211116,370,370,-0.1183333333333334,-0.008683557183351454,0.11081081081081082,0.01891891891891892,0.002702702702702703,0.0
20211117,370,370,-0.12347560975609762,0.002208650905717313,0.016216216216216217,0.005405405405405406,0.002702702702702703,0.0
20211118,371,370,-0.11244037305241661,-0.0023572324613976847,0.0646900269541779,0.013477088948787063,0.0026954177897574125,0.0026954177897574594
20211119,370,369,-0.13778433263372847,0.007100796674748722,0.010810810810810811,0.002702702702702703,0.002702702702702703,0.002702702702702675
20211122,370,370,-0.03171052631578941,0.005258230400817299,0.002702702702702703,0.0,0.0,0.0
20211123,372,370,-0.07773049645390062,0.0,0.051075268817204304,0.005376344086021506,0.002688172043010753,0.005376344086021501
20211124,373,371,-0.07774991042637047,0.00024473813020065016,0.032171581769437,0.005361930294906166,0.002680965147453083,0.00536193029490617
20211125,374,374,-0.08867373597664063,0.0003559507298980247,0.06951871657754011,0.0106951871657754,0.0053475935828877,0.0
20211126,374,373,-0.08473970948240606,-0.0007898894154817482,0.013368983957219251,0.008021390374331552,0.0053475935828877,0.002673796791443861
20211129,375,374,-0.041867844783958774,9.568575219898179e-05,0.018666666666666668,0.0,0.0,0.002666666666666706
20211130,372,372,-0.0454152028919097,0.002329370499574046,0.008064516129032258,0.0,0.0,0.0
20211201,372,372,-0.07127565797758462,0.0038482248022884136,0.013440860215053764,0.005376344086021506,0.002688172043010753,0.0
20211202,373,372,-0.058215542767752426,-0.0005777239049062355,0.03485254691689008,0.005361930294906166,0.0,0.002680965147453085
20211203,373,373,-0.05944055944055959,0.0017188037126161237,0.01876675603217158,0.002680965147453083,0.0,0.0
20211206,375,373,-0.1930048586022174,-0.012372281779166494,0.17333333333333334,0.048,0.010666666666666666,0.005333333333333301
20211207,375,375,-0.11993469980047178,-0.02108433734939763,0.31733333333333336,0.13866666666666666,0.058666666666666666,0.0
20211208,375,375,-0.0460219071070731,0.009103240391861389,0.005333333333333333,0.0,0.0,0.0
20211209,376,375,-0.07155745733876373,0.005678884873515644,0.013297872340425532,0.0026595744680851063,0.0026595744680851063,0.0026595744680850686
20211210,378,376,-0.04556020455602039,0.002193409644095645,0.010582010582010581,0.0,0.0,0.005291005291005346
20211213,379,379,-0.06614306114500845,0.001346411056620589,0.010554089709762533,0.005277044854881266,0.0,0.0
20211214,379,379,-0.08413934557574576,-0.003993115318416507,0.047493403693931395,0.010554089709762533,0.005277044854881266,0.0
20211215,378,378,-0.06766917293233088,-6.865775359460313e-05,0.018518518518518517,0.005291005291005291,0.0,0.0
20211216,376,376,-0.06074973133573547,0.002206362276016005,0.010638297872340425,0.005319148936170213,0.0,0.0
20211217,376,375,-0.04310116875561909,-0.001320632340644945,0.010638297872340425,0.0,0.0,0.0026595744680850686
20211220,376,375,-0.06752112676056332,-0.005104107591347384,0.10106382978723404,0.026595744680851064,0.0,0.0026595744680850686
20211221,376,376,-0.04343350164223747,0.004948112910016955,0.007978723404255319,0.0,0.0,0.0
20211222,376,375,-0.08928039491042183,0.002857637686179304,0.013297872340425532,0.0026595744680851063,0.0026595744680851063,0.0026595744680850686
20211223,378,378,-0.07158836689038028,0.0017106413750567206,0.013227513227513227,0.0026455026455026454,0.0026455026455026454,0.0
20211224,377,377,-0.11283033150032284,-0.004067796610169538,0.05305039787798409,0.021220159151193633,0.007957559681697613,0.0
20211227,377,377,-0.15454545454545454,-0.0001686340640809636,0.05305039787798409,0.01856763925729443,0.013262599469496022,0.0
20211228,377,377,-0.08991935483870983,0.0006359196784528898,0.021220159151193633,0.007957559681697613,0.002652519893899204,0.0
20211229,377,376,-0.06696827126887539,-0.0019519059437489439,0.021220159151193633,0.005305039787798408,0.0,0.0026525198938992522
20211230,379,377,-0.10246090534979424,0.0021551724137931494,0.0158311345646438,0.005277044854881266,0.002638522427440633,0.00527704485488123
20211231,377,376,-0.03624813153961137,0.004404503152252159,0.005305039787798408,0.0,0.0,0.0026525198938992522
20220104,377,376,-0.08446428571428566,0.006780406315911147,0.03183023872679045,0.007957559681697613,0.002652519893899204,0.0026525198938992522
20220105,378,378,-0.13797183098591548,-0.0044027853367230585,0.12962962962962962,0.03968253968253968,0.010582010582010581,0.0
20220106,378,378,-0.09230699651757057,0.004706696516705966,0.0291005291005291,0.005291005291005291,0.005291005291005291,0.0
20220107,379,378,-0.11559541604384649,-0.0032799726849537802,0.07651715039577836,0.023746701846965697,0.010554089709762533,0.0026385224274406704
20220110,378,378,-0.04814087540381318,0.0022945762009889403,0.031746031746031744,0.0,0.0,0.0
20220111,377,377,-0.09728156542200761,-0.003329864724245679,0.11140583554376658,0.023872679045092837,0.013262599469496022,0.0
20220112,377,377,-0.03273922787432881,0.004214527027027071,0.002652519893899204,0.0,0.0,0.0
20220113,377,377,-0.11275510204081629,-0.005710206995003575,0.07692307692307693,0.01856763925729443,0.007957559681697613,0.0
20220114,378,377,-0.06540946756975297,-0.011877365047494148,0.03968253968253968,0.005291005291005291,0.0,0.002645502645502673
20220117,378,378,-0.18453828938406136,0.0073962333038970485,0.007936507936507936,0.0026455026455026454,0.0026455026455026454,0.0
20220118,380,378,-0.09113696452217201,-0.0007775506217904127,0.05,0.013157894736842105,0.010526315789473684,0.0052631578947368585
20220119,381,380,-0.06277935798455903,0.0002522443955538245,0.05774278215223097,0.005249343832020997,0.0,0.002624671916010457
20220120,382,381,-0.08533817521561515,-0.005327102803738271,0.08115183246073299,0.013089005235602094,0.005235602094240838,0.002617801047120394
20220121,384,382,-0.06041604459042493,-0.004969246655293358,0.041666666666666664,0.005208333333333333,0.0,0.00520833333333337
20220124,385,384,-0.09243752028562158,0.000689028090476107,0.03116883116883117,0.01038961038961039,0.01038961038961039,0.0025974025974025983
20220125,385,385,-0.16149068322981364,-0.014913333333333334,0.17402597402597403,0.04415584415584416,0.015584415584415584,0.0
20220126,385,385,-0.0726421545421072,0.002752924982794225,0.025974025974025976,0.012987012987012988,0.007792207792207792,0.0
