name,description,period,start,end,params_json,total_return,excess_return,max_drawdown,win_rate,total_trades,n_days,score
option_share_max_0p9,期权型候选买入时要求期权低估占比 <= 0.9,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_option_share"": 0.9, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.580065,0.307751,-0.082555,0.7604,192,1456,0.287112
ratio_1p3_signal_2,期权型候选买入要求价格/债底 <= 1.3 且弱势信号 <= 2,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_bad_signals"": 2, ""option_entry_max_close_to_bond_floor"": 1.3, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.601136,0.328822,-0.242658,0.4624,878,1456,0.268157
ratio_1p25,期权型候选买入时要求价格/债底 <= 1.25,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_close_to_bond_floor"": 1.25, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.558361,0.286046,-0.222346,0.4845,809,1456,0.23046
ratio_1p3_signal_0,期权型候选买入要求价格/债底 <= 1.3 且弱势信号 <= 0,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_bad_signals"": 0, ""option_entry_max_close_to_bond_floor"": 1.3, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.530874,0.25856,-0.226972,0.4859,889,1456,0.201817
ratio_1p4_signal_0,期权型候选买入要求价格/债底 <= 1.4 且弱势信号 <= 0,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_bad_signals"": 0, ""option_entry_max_close_to_bond_floor"": 1.4, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.528093,0.255778,-0.253514,0.4839,901,1456,0.1924
ratio_1p3_signal_1,期权型候选买入要求价格/债底 <= 1.3 且弱势信号 <= 1,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_bad_signals"": 1, ""option_entry_max_close_to_bond_floor"": 1.3, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.506384,0.234069,-0.240198,0.466,852,1456,0.174019
ratio_1p35,期权型候选买入时要求价格/债底 <= 1.35,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_close_to_bond_floor"": 1.35, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.497468,0.225154,-0.253389,0.4885,823,1456,0.161807
ratio_1p4_signal_2,期权型候选买入要求价格/债底 <= 1.4 且弱势信号 <= 2,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_bad_signals"": 2, ""option_entry_max_close_to_bond_floor"": 1.4, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.437801,0.165487,-0.245354,0.4616,912,1456,0.104149
ratio_1p4_signal_1,期权型候选买入要求价格/债底 <= 1.4 且弱势信号 <= 1,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_bad_signals"": 1, ""option_entry_max_close_to_bond_floor"": 1.4, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.421474,0.14916,-0.253208,0.4675,909,1456,0.085858
ratio_1p5,期权型候选买入时要求价格/债底 <= 1.5,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_close_to_bond_floor"": 1.5, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.402828,0.130513,-0.272505,0.4499,938,1456,0.062387
baseline_no_entry_gate,当前入口，不限制期权型低估买入,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.403678,0.131363,-0.324048,0.4533,986,1456,0.050351
bad_signal_max_1,期权型候选买入时最多允许 1 个弱势信号,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_bad_signals"": 1, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.372001,0.099686,-0.328081,0.4532,1004,1456,0.017666
bad_signal_max_0,期权型候选买入时最多允许 0 个弱势信号,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_bad_signals"": 0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.290976,0.018661,-0.314535,0.4529,956,1456,-0.059973
bad_signal_max_2,期权型候选买入时最多允许 2 个弱势信号,train,20190101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_bad_signals"": 2, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.280892,0.008578,-0.327407,0.4479,978,1456,-0.073274
