name,description,period,start,end,params_json,total_return,excess_return,max_drawdown,win_rate,total_trades,n_days,score
option_share_max_0p9,期权型候选买入时要求期权低估占比 <= 0.9,2020,20200101,20201231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_option_share"": 0.9, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.052904,-0.051263,-0.025084,0.8095,21,243,-0.057534
option_share_max_0p9,期权型候选买入时要求期权低估占比 <= 0.9,2021,20210101,20211231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_option_share"": 0.9, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.216953,0.095255,-0.060866,0.85,40,243,0.080039
option_share_max_0p9,期权型候选买入时要求期权低估占比 <= 0.9,2022,20220101,20221231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_option_share"": 0.9, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.000268,0.162289,-0.000173,1.0,1,242,0.162246
option_share_max_0p9,期权型候选买入时要求期权低估占比 <= 0.9,2023,20230101,20231231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_option_share"": 0.9, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.00058,0.0282,-0.000287,1.0,2,242,0.028128
option_share_max_0p9,期权型候选买入时要求期权低估占比 <= 0.9,2024,20240101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_option_share"": 0.9, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.163298,0.167657,-0.082506,0.6,95,242,0.147031
option_share_max_0p95,期权型候选买入时要求期权低估占比 <= 0.95,2019,20190101,20191231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_option_share"": 0.95, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.096434,-0.110932,-0.030048,1.0,44,244,-0.118444
option_share_max_0p95,期权型候选买入时要求期权低估占比 <= 0.95,2020,20200101,20201231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_option_share"": 0.95, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.066778,-0.037389,-0.034557,0.8261,23,243,-0.046028
option_share_max_0p95,期权型候选买入时要求期权低估占比 <= 0.95,2021,20210101,20211231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_option_share"": 0.95, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.227107,0.105409,-0.070293,0.8605,43,243,0.087836
option_share_max_0p95,期权型候选买入时要求期权低估占比 <= 0.95,2022,20220101,20221231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_option_share"": 0.95, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.000268,0.162289,-0.000173,1.0,1,242,0.162246
option_share_max_0p95,期权型候选买入时要求期权低估占比 <= 0.95,2023,20230101,20231231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_option_share"": 0.95, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-3.5e-05,0.027585,-0.000849,0.0,2,242,0.027373
option_share_max_0p95,期权型候选买入时要求期权低估占比 <= 0.95,2024,20240101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled"": 1.0, ""option_entry_max_option_share"": 0.95, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.159616,0.163975,-0.084274,0.6082,97,242,0.142907
