candidate,leave_year,year,date,equity,strategy_return,benchmark_return,daily_excess,risk_state,n_bonds,drop_share,pool_mean_return,confirm_hit
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20220927,901178.316434,0.004635169,0.0058564276,-0.0012212586,0,430,0.0046511628,0.0063226227,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20220928,894078.932084,-0.0078778908,-0.0142543123,0.0063764215,0,430,0.1023255814,-0.011803185,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20220929,889427.614221,-0.0052023571,-0.0051984711,-3.886e-06,0,431,0.0348027842,-0.0046440587,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20220930,887776.737221,-0.0018561117,-0.0085359469,0.0066798352,0,431,0.0510440835,-0.0053081985,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221010,881637.516501,-0.0069152755,-0.0067361944,-0.0001790811,0,431,0.0788863109,-0.0069922543,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221011,887102.143453,0.0061982695,0.0074228776,-0.0012246081,0,431,0.0139211137,0.0061677079,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221012,897269.661501,0.0114614964,0.017044058,-0.0055825616,0,432,0.0,0.0156168102,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221013,907352.709501,0.0112374779,0.0105703953,0.0006670826,0,433,0.0069284065,0.010176804,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221014,915558.508404,0.0090436705,0.0131244415,-0.004080771,0,433,0.0069284065,0.012664504,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221017,912573.956404,-0.0032598157,0.0020599214,-0.0053197371,0,434,0.0207373272,0.0030019157,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221018,913987.694404,0.0015491764,0.0026545467,-0.0011053703,0,434,0.0,0.0017029661,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221019,906471.192404,-0.0082238547,-0.0071558281,-0.0010680266,0,434,0.0161290323,-0.0032310993,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221020,899318.410038,-0.0078907994,-0.0091826932,0.0012918938,0,435,0.0712643678,-0.0066328434,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221021,895230.404438,-0.004545671,-0.002949711,-0.00159596,0,436,0.0206422018,-0.0021410451,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221024,884942.868834,-0.0114914949,-0.009254341,-0.0022371539,0,437,0.0251716247,-0.0094928233,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221025,882618.470092,-0.0026266088,-0.0062022565,0.0035756477,0,439,0.0455580866,-0.0059978436,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221026,890167.744527,0.0085532704,0.0107492292,-0.0021959588,0,439,0.006833713,0.0107449866,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221027,889164.717811,-0.0011267839,-0.0014955012,0.0003687172,0,442,0.020361991,-0.0007600421,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221028,879624.738645,-0.0107291472,-0.0167763196,0.0060471723,0,442,0.1244343891,-0.0155175022,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221031,873081.794905,-0.0074383353,-0.003514038,-0.0039242972,0,443,0.0406320542,-0.0021693742,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221101,882515.780687,0.010805386,0.0106462051,0.0001591808,0,443,0.0135440181,0.0103002513,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221102,891538.209377,0.0102235324,0.0116848839,-0.0014613515,0,444,0.009009009,0.0110289664,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221103,890840.362288,-0.000782745,0.0002981452,-0.0010808902,0,445,0.0134831461,0.0013199247,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221104,905767.687485,0.0167564536,0.0154088979,0.0013475557,0,446,0.0,0.0139129782,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221107,906304.066789,0.000592182,-0.0001257009,0.0007178829,0,449,0.0155902004,0.0005404861,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221108,905462.236789,-0.0009288604,-0.0037625008,0.0028336403,0,449,0.0200445434,-0.0036361135,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221109,900932.886613,-0.0050022519,-0.0014353359,-0.0035669159,0,450,0.0088888889,-0.0010629279,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221110,899583.133613,-0.0014981726,-0.0064586747,0.004960502,0,450,0.0577777778,-0.0043512817,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221111,907500.469707,0.0088011166,0.0065421313,0.0022589854,0,449,0.0155902004,0.0066721634,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221114,900885.761142,-0.0072889313,-0.0089797662,0.0016908349,0,450,0.0822222222,-0.0062114993,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221115,905692.62565,0.0053357093,0.006054363,-0.0007186537,0,452,0.0132743363,0.0049680506,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221116,898286.575132,-0.0081772229,-0.0106571416,0.0024799186,0,453,0.0375275938,-0.0093194071,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221117,886865.087757,-0.0127147479,-0.0136260662,0.0009113182,0,454,0.0660792952,-0.0121772525,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221118,887008.120686,0.0001612792,-0.0039015895,0.0040628687,0,455,0.0263736264,-0.0032197641,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221121,887028.879394,2.34031e-05,0.004668058,-0.0046446549,0,456,0.0065789474,0.0037052313,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221122,885161.184842,-0.0021055623,-0.0054628655,0.0033573033,0,456,0.0438596491,-0.0036917658,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221123,885972.093664,0.0009161143,-0.0007144694,0.0016305837,0,455,0.0131868132,-0.000739279,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221124,888880.926566,0.0032832105,0.0069540178,-0.0036708072,0,456,0.0065789474,0.0062933568,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221125,889112.121564,0.0002600967,-0.0050088275,0.0052689242,0,457,0.0525164114,-0.0034496057,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221128,887585.196564,-0.0017173593,-0.0019801384,0.0002627791,0,458,0.0021834061,-0.0025598189,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221129,894653.854991,0.007963921,0.0106219577,-0.0026580367,0,458,0.0087336245,0.0110877747,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221130,896806.853991,0.0024065162,0.0036829723,-0.0012764561,0,458,0.0065502183,0.0026468709,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221201,906415.943991,0.0107147821,0.0088610084,0.0018537736,0,458,0.0131004367,0.0078566242,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221202,909688.875991,0.00361085,0.0031946914,0.0004161585,0,458,0.0087336245,0.0031772591,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221205,912785.702991,0.0034042705,0.0032370625,0.000167208,0,458,0.0152838428,0.0039644835,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221206,909476.037991,-0.0036258949,-0.0020712178,-0.001554677,0,458,0.019650655,-0.0021350325,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221207,906120.043991,-0.0036900301,-0.0029397273,-0.0007503029,0,458,0.0152838428,-0.0037760268,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221208,902093.524991,-0.0044436927,-0.0052452651,0.0008015725,0,458,0.0283842795,-0.0049321582,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221209,903899.123931,0.0020015651,3.34075e-05,0.0019681576,0,459,0.0043572985,0.0001611183,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221212,900762.185424,-0.003470452,-0.0026464579,-0.0008239941,0,462,0.0064935065,-0.0021791449,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221213,890854.592373,-0.0109991219,-0.0090216575,-0.0019774644,0,461,0.0650759219,-0.0084836704,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221214,885720.743373,-0.0057628361,-0.0084061156,0.0026432795,0,462,0.0324675325,-0.0073830184,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221215,886008.080373,0.0003244104,0.0010652514,-0.000740841,0,463,0.0107991361,0.001311137,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221216,876774.618511,-0.0104214195,-0.0129728494,0.0025514299,0,464,0.0797413793,-0.0103577707,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221219,867978.362594,-0.0100325166,-0.010503453,0.0004709364,0,464,0.0409482759,-0.0109200083,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221220,862933.923945,-0.0058117101,-0.002808698,-0.0030030121,0,463,0.0172786177,-0.0027819473,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221221,863095.621945,0.0001873817,-0.0009471121,0.0011344938,0,462,0.0064935065,-0.0010882758,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221222,856272.601691,-0.0079052889,-0.0072789349,-0.000626354,0,465,0.0408602151,-0.0052556351,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221223,851337.900066,-0.0057630031,-0.0070163452,0.0012533421,0,466,0.0343347639,-0.0055578488,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221226,862722.704892,0.0133728392,0.0125594836,0.0008133555,0,466,0.0064377682,0.0113631283,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221227,868347.889115,0.0065202691,0.0075627448,-0.0010424757,0,466,0.017167382,0.0078501322,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221228,863877.190115,-0.0051485114,-0.0049792832,-0.0001692281,0,466,0.0300429185,-0.0042854193,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221229,862019.679029,-0.0021502027,-0.0044670942,0.0023168914,0,466,0.0107296137,-0.0042626496,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2022,20221230,861067.136519,-0.0011050125,-0.0010744058,-3.06067e-05,0,465,0.0129032258,-0.0006633822,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230103,999730.604337,0.0,0.0118936951,-0.0118936951,0,464,0.0021551724,0.0102033595,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230104,1000696.714337,0.0009663703,0.0027291195,-0.0017627492,0,465,0.0129032258,0.0035553034,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230105,1014052.69653,0.0133466834,0.010811761,0.0025349224,0,465,0.0064516129,0.0097006641,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230106,1021425.81101,0.0072709382,0.0061926829,0.0010782553,0,467,0.0128479657,0.0053734627,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230109,1022563.13801,0.00111347,0.0039382237,-0.0028247537,0,469,0.0063965885,0.0036497918,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230110,1021893.044178,-0.000655308,-0.003887581,0.003232273,0,470,0.0063829787,-0.0023842735,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230111,1020601.187371,-0.0012641801,-0.0030648854,0.0018007053,0,471,0.0021231423,-0.0025662798,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230112,1020899.467473,0.0002922592,0.0009058227,-0.0006135635,0,471,0.008492569,0.0010365083,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230113,1023427.448473,0.0024762291,0.0009551243,0.0015211049,0,471,0.008492569,0.0013254748,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230116,1031931.735473,0.0083096139,0.0081374937,0.0001721202,0,472,0.0084745763,0.0082429177,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230117,1033911.041473,0.001918059,0.003946855,-0.002028796,0,472,0.0021186441,0.0039344664,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230118,1034995.325473,0.0010487208,0.0043252974,-0.0032765767,0,472,0.0042372881,0.0036586084,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230119,1035647.323753,0.0006299529,0.0016310698,-0.0010011169,0,472,0.0021186441,0.0022777712,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230120,1042593.469153,0.0067070568,0.0061717462,0.0005353106,0,472,0.0,0.0058730553,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230130,1048136.544737,0.0053166222,0.0091592417,-0.0038426195,0,472,0.0,0.0074953432,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230131,1045170.761738,-0.0028295769,-0.0009235212,-0.0019060557,0,471,0.0106157113,-0.001728316,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230201,1052384.840737,0.006902297,0.01021728,-0.003314983,0,472,0.0021186441,0.0099010152,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230202,1057382.401737,0.0047487961,0.0044286038,0.0003201923,0,472,0.0127118644,0.0039383621,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230203,1052900.881919,-0.0042383151,-0.003757749,-0.0004805661,0,472,0.0148305085,-0.0029821166,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230206,1037547.280919,-0.0145821903,-0.0092954911,-0.0052866992,0,473,0.0549682875,-0.0089245386,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230207,1039894.628309,0.0022624004,0.0044564242,-0.0021940238,0,475,0.0105263158,0.0041459234,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230208,1039991.924405,9.35634e-05,-0.002525222,0.0026187854,0,476,0.0168067227,-0.0025939013,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230209,1044638.847077,0.0044682296,0.0074541376,-0.002985908,0,476,0.006302521,0.0077256162,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230210,1043995.804077,-0.0006155649,-0.0012306956,0.0006151307,0,478,0.0041841004,-0.00092392,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230213,1047681.869077,0.0035307278,0.0057034508,-0.002172723,0,478,0.0020920502,0.0056250855,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230214,1047110.866701,-0.000545015,-2.10146e-05,-0.0005240004,0,478,0.010460251,-0.0001672995,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230215,1040922.438701,-0.0059100027,-0.0023788788,-0.0035311238,0,478,0.0020920502,-0.0025692688,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230216,1032852.018701,-0.0077531425,-0.0115029098,0.0037497673,0,478,0.0418410042,-0.0109386689,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230217,1021110.385081,-0.0113681664,-0.0098347574,-0.001533409,0,478,0.0648535565,-0.0086806475,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230220,1030673.837719,0.0093657383,0.0090388085,0.0003269298,0,478,0.0041841004,0.00941511,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230221,1031199.976853,0.0005104807,0.0031439908,-0.00263351,0,478,0.0020920502,0.0025069132,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230222,1028449.119853,-0.0026676271,-0.0010320282,-0.0016355989,0,478,0.0020920502,-0.0006824532,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230223,1029245.571876,0.0007744204,-0.0016661089,0.0024405293,0,478,0.010460251,-0.0020524924,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230224,1023597.984876,-0.0054871132,-0.0025913509,-0.0028957624,0,477,0.0104821803,-0.0023795267,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230227,1020747.924876,-0.0027843548,-0.0039890262,0.0012046714,0,476,0.0084033613,-0.0038606936,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230228,1021537.787876,0.0007738081,0.0020228764,-0.0012490683,0,476,0.006302521,0.0023621807,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230301,1028286.385546,0.0066063123,0.0083123321,-0.0017060198,0,476,0.0,0.0081493605,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230302,1026360.169546,-0.0018732291,-0.0017503483,-0.0001228808,0,476,0.0294117647,-0.0008492344,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230303,1022960.503546,-0.0033123518,-0.0013024838,-0.002009868,0,475,0.0168421053,0.0007486533,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230306,1026475.59901,0.0034361986,0.0028630243,0.0005731743,0,475,0.0063157895,0.001660175,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230307,1015756.8685,-0.0104422653,-0.008940945,-0.0015013202,0,476,0.018907563,-0.0084046895,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230308,1010799.973993,-0.004880001,0.0004185828,-0.0052985837,0,476,0.0105042017,0.0005377503,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230309,1011111.669993,0.0003083657,0.0009692893,-0.0006609237,0,476,0.0147058824,0.0013904506,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230310,1003247.567993,-0.007777679,-0.0066734735,-0.0011042055,0,474,0.0379746835,-0.00659841,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230313,1003490.590201,0.0002422355,0.0028979199,-0.0026556843,0,474,0.0042194093,0.0025456865,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230314,998899.344201,-0.0045752756,-0.0018670567,-0.0027082189,0,473,0.0169133192,-0.0029173419,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230315,1000386.388399,0.0014886827,0.003411187,-0.0019225043,0,474,0.0063291139,0.0037870293,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230316,990808.318399,-0.0095743706,-0.0081338914,-0.0014404792,0,474,0.0358649789,-0.0074942082,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230317,991894.868399,0.0010966299,0.0040376722,-0.0029410423,0,475,0.0063157895,0.0037782946,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230320,994842.522413,0.0029717404,-8.5423e-05,0.0030571633,0,476,0.031512605,0.0005632505,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230321,1005707.561413,0.0109213657,0.0086401403,0.0022812254,0,474,0.0126582278,0.0072989942,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230322,1009902.884413,0.0041715138,0.0027600909,0.0014114229,0,475,0.0084210526,0.0036770562,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230323,1010139.085413,0.0002338849,-0.00045282,0.0006867049,0,476,0.006302521,0.0002665318,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230324,1014209.265413,0.0040293263,6.68916e-05,0.0039624347,0,477,0.0209643606,0.0002610216,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230327,1013798.900534,-0.0004046156,0.0004099906,-0.0008146062,0,477,0.0104821803,-0.0005651828,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230328,1010364.238134,-0.0033879129,-0.0040587824,0.0006708695,0,478,0.0188284519,-0.003943676,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230329,1008605.536067,-0.0017406614,-0.0030467521,0.0013060906,0,478,0.0209205021,-0.0029462373,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230330,1009450.468067,0.0008377229,-0.0027160356,0.0035537585,0,478,0.0230125523,-0.0018509153,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230331,1014255.874067,0.0047604178,0.0046302111,0.0001302068,0,478,0.0041841004,0.0047692229,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230403,1023005.690067,0.008626833,0.0068329931,0.0017938398,0,477,0.0125786164,0.0059615178,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230404,1018202.309307,-0.0046953607,-0.0035694174,-0.0011259433,0,478,0.0230125523,-0.0020615179,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230406,1020615.425757,0.0023699774,0.0017072465,0.0006627309,0,478,0.0125523013,0.0016704669,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230407,1026151.553757,0.0054243037,0.0049366144,0.0004876892,0,479,0.0,0.0053752565,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230410,1024393.736911,-0.0017130187,-0.0064965223,0.0047835036,0,478,0.039748954,-0.004812826,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230411,1023404.675911,-0.0009655086,-0.003694495,0.0027289864,0,480,0.0125,-0.0037591413,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230412,1021914.214945,-0.001456375,0.0014841984,-0.0029405733,0,479,0.006263048,0.0024559635,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230413,1018268.156945,-0.0035678709,-0.0044468371,0.0008789661,0,479,0.0250521921,-0.0036987844,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230414,1024089.527945,0.0057169332,0.0062707244,-0.0005537912,0,480,0.0125,0.0049806698,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230417,1024849.415945,0.0007420133,0.0014186866,-0.0006766733,0,481,0.0207900208,0.0014202982,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230418,1025453.665354,0.0005895982,-0.0026054755,0.0031950737,0,480,0.0145833333,-0.0008120442,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230419,1021643.801354,-0.0037152961,-0.0045306768,0.0008153807,0,480,0.0083333333,-0.0042042812,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230420,1012591.407354,-0.0088606166,-0.0073583829,-0.0015022337,0,484,0.0392561983,-0.0067224876,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230421,1003329.972354,-0.0091462706,-0.0152133537,0.0060670831,0,485,0.1319587629,-0.013938664,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230424,994618.740534,-0.0086823199,-0.0090677765,0.0003854566,0,486,0.0617283951,-0.0082239923,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230425,987397.503534,-0.0072603066,-0.0061088045,-0.0011515021,0,489,0.0572597137,-0.0057250252,1
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230426,999799.767534,0.0125605584,0.0080878136,0.0044727448,0,489,0.0224948875,0.009468648,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230427,1004206.631067,0.0044077461,0.0035807964,0.0008269497,0,491,0.0142566191,0.0043682101,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230428,1008001.781019,0.003779252,0.0049776931,-0.0011984411,0,492,0.012195122,0.0054015157,0
breadth_dropm0p03_ratio0p2_rec3_h0p08_min1_confirmm0p005,2019,2023,20230504,1009495.767819,0.0014821271,0.0001854107,0.0012967164,0,487,0.0184804928,-0.0029675328,0
