trade_date,n_bonds,valid_returns,pool_mean_return,pool_median_return,min_bond_return,median_bond_return,drop_share_0p03,drop_share_0p05,missing_return_ratio
20200706,263,262,0.02996860333451974,0.023444793215384285,-0.03841570607737421,0.023444793215384285,0.0038022813688212928,0.0,0.0038022813688213253
20200707,266,263,0.006750548767441939,0.0012837758981825154,-0.04862119013062416,0.0012837758981825154,0.015037593984962405,0.0,0.011278195488721776
20200708,267,266,0.009113394016704869,0.0024890797930788855,-0.11356466876971605,0.0024890797930788855,0.011235955056179775,0.003745318352059925,0.0037453183520599342
20200709,267,267,0.013887216263921804,0.008046688478203112,-0.03627591965486843,0.008046688478203112,0.00749063670411985,0.0,0.0
20200710,266,266,-0.009644271367922364,-0.009811162278796304,-0.06341789928208619,-0.009811162278796304,0.11654135338345864,0.022556390977443608,0.0
20200713,269,266,0.02464576068069699,0.016278639308270892,-0.11262454281750534,0.016278639308270892,0.011152416356877323,0.007434944237918215,0.01115241635687736
20200714,269,268,-0.008201051595750943,-0.00752749460948543,-0.12630282357400036,-0.00752749460948543,0.1412639405204461,0.055762081784386616,0.0037174721189591198
20200715,270,268,-0.014877738720200706,-0.01226376002233831,-0.14825374198146835,-0.01226376002233831,0.18518518518518517,0.07037037037037037,0.007407407407407418
20200716,271,269,-0.03476522223941736,-0.0285447616084622,-0.16324037184594953,-0.0285447616084622,0.47232472324723246,0.2177121771217712,0.0073800738007380184
20200717,271,271,0.0022944304563783094,0.0013321036991493784,-0.09486112974641092,0.0013321036991493784,0.02952029520295203,0.01845018450184502,0.0
20200720,272,271,0.021934922906473947,0.017436682933779757,-0.029737596663480748,0.017436682933779757,0.0,0.0,0.003676470588235281
20200721,273,273,0.0035958013994618443,0.001219264377159135,-0.1572244897959183,0.001219264377159135,0.018315018315018316,0.01098901098901099,0.0
20200722,273,273,0.007341480232252096,0.0038585209003214604,-0.028992486996724964,0.0038585209003214604,0.0,0.0,0.0
20200723,275,274,0.00033233096027533845,-0.0021959791370232407,-0.04613917137186718,-0.0021959791370232407,0.007272727272727273,0.0,0.0036363636363636598
20200724,277,275,-0.02454853627832162,-0.01900452488687776,-0.11237175792507204,-0.01900452488687776,0.3104693140794224,0.1371841155234657,0.0072202166064981865
20200727,279,277,-0.0031335874117539996,-0.003406650373991016,-0.04870129870129869,-0.003406650373991016,0.043010752688172046,0.0,0.007168458781361964
20200728,279,279,0.009932036253459677,0.004320691310609526,-0.07121376157825099,0.004320691310609526,0.007168458781362007,0.007168458781362007,0.0
20200729,279,279,0.014199210546869142,0.008989898989898881,-0.03783382789317524,0.008989898989898881,0.007168458781362007,0.0,0.0
20200730,279,279,0.001502423051241053,0.0022222222222223476,-0.16728395061728396,0.0022222222222223476,0.021505376344086023,0.0035842293906810036,0.0
20200731,281,279,0.007341984315062451,0.003390535433355657,-0.03873239436619713,0.003390535433355657,0.010676156583629894,0.0,0.007117437722419906
20200803,281,281,0.017815125786343748,0.01091766888111545,-0.03903372060073673,0.01091766888111545,0.0035587188612099642,0.0,0.0
20200804,281,280,-0.003003841217105098,-0.002999786969121454,-0.10314451064800301,-0.002999786969121454,0.060498220640569395,0.014234875444839857,0.003558718861209953
20200805,282,281,0.008596144959553067,0.002141709798322289,-0.058469637149840215,0.002141709798322289,0.010638297872340425,0.0035460992907801418,0.0035460992907800915
20200806,283,282,-0.0026255600110878367,-0.003996797601367785,-0.053421888535951534,-0.003996797601367785,0.0353356890459364,0.0035335689045936395,0.0035335689045936647
20200807,285,282,-0.0011097621104859332,-0.006309907566872441,-0.07116171499733148,-0.006309907566872441,0.07368421052631578,0.017543859649122806,0.010526315789473717
20200810,287,285,0.015219673490042452,0.003329002923026847,-0.09314946051203477,0.003329002923026847,0.04529616724738676,0.017421602787456445,0.006968641114982632
20200811,287,287,-0.01053198574278352,-0.008291032148900257,-0.16799720139212804,-0.008291032148900257,0.1289198606271777,0.041811846689895474,0.0
20200812,288,287,-0.001473941292765499,-0.005946762318293386,-0.06991654230918043,-0.005946762318293386,0.11458333333333333,0.024305555555555556,0.00347222222222221
20200813,288,288,0.0072768575715877176,0.0028021867740857243,-0.06971719587947067,0.0028021867740857243,0.041666666666666664,0.020833333333333332,0.0
20200814,289,288,-0.003166615589261882,0.0024588284113300496,-0.14979149648604295,0.0024588284113300496,0.08996539792387544,0.06920415224913495,0.0034602076124568004
20200817,293,288,0.0118090733945459,0.007111104477568131,-0.07250712250712243,0.007111104477568131,0.020477815699658702,0.0034129692832764505,0.017064846416382284
20200818,295,293,0.004923665401408284,0.002773284030505918,-0.07196005641383107,0.002773284030505918,0.030508474576271188,0.01694915254237288,0.006779661016949157
20200819,294,293,-0.005027840198424137,-0.005090497737556654,-0.06358977295502044,-0.005090497737556654,0.09863945578231292,0.01020408163265306,0.003401360544217691
20200820,296,292,-0.005584056478908521,-0.005994005994005958,-0.08050108932461875,-0.005994005994005958,0.0777027027027027,0.016891891891891893,0.013513513513513487
20200821,298,296,0.0011853686878487229,0.000622981759301644,-0.06357142857142861,0.000622981759301644,0.040268456375838924,0.013422818791946308,0.006711409395973145
20200824,298,298,-0.00017228822995314408,-0.0001611663320555956,-0.10331390134529139,-0.0001611663320555956,0.0436241610738255,0.026845637583892617,0.0
20200825,299,298,0.0002089726040527683,-0.00015181185679680187,-0.06710430342815454,-0.00015181185679680187,0.04013377926421405,0.013377926421404682,0.0033444816053511683
20200826,298,298,-0.010403062657039427,-0.008968556318916299,-0.08321674408192958,-0.008968556318916299,0.1174496644295302,0.010067114093959731,0.0
20200827,298,298,0.004825170218340187,0.001104771399577431,-0.06674418604651167,0.001104771399577431,0.020134228187919462,0.006711409395973154,0.0
20200828,295,294,0.004321291532084267,0.003761798370465752,-0.16869461882249592,0.003761798370465752,0.03389830508474576,0.013559322033898305,0.003389830508474523
20200831,293,293,0.0038197662107820633,0.0017889087656530744,-0.057397681717890614,0.0017889087656530744,0.017064846416382253,0.0034129692832764505,0.0
20200901,292,292,0.004246403053908277,0.0015820173010242522,-0.0855823632698185,0.0015820173010242522,0.017123287671232876,0.003424657534246575,0.0
20200902,292,292,0.004297192790720115,0.0023189710527284912,-0.05890366526110935,0.0023189710527284912,0.02054794520547945,0.00684931506849315,0.0
20200903,292,292,-0.0025991061091968303,-0.0024178265518461917,-0.06161137440758291,-0.0024178265518461917,0.023972602739726026,0.003424657534246575,0.0
20200904,291,290,-0.0025228872392214254,-0.001915680785145757,-0.06532710280373843,-0.001915680785145757,0.01718213058419244,0.003436426116838488,0.0034364261168384758
20200907,292,291,-0.01116929658328423,-0.0065866642605793,-0.10827374872318696,-0.0065866642605793,0.136986301369863,0.04452054794520548,0.003424657534246589
20200908,293,291,-0.003392884498862208,-0.00040834442964943207,-0.060996677740863814,-0.00040834442964943207,0.07849829351535836,0.020477815699658702,0.0068259385665528916
20200909,293,293,-0.017525976853978577,-0.011643835616438336,-0.09861055776892436,-0.011643835616438336,0.23890784982935154,0.11262798634812286,0.0
20200910,293,293,-0.014002624241360563,-0.008645533141210415,-0.11742004765260583,-0.008645533141210415,0.16040955631399317,0.06825938566552901,0.0
20200911,292,290,0.0060199704671735875,0.002675799535106105,-0.03219540419904121,0.002675799535106105,0.003424657534246575,0.0,0.006849315068493178
20200914,292,292,0.005586462570838718,0.0024320235651874578,-0.04823815309842039,0.0024320235651874578,0.02054794520547945,0.0,0.0
20200915,296,293,0.00208739166141356,-0.0012670492658566346,-0.04532051282051275,-0.0012670492658566346,0.006756756756756757,0.0,0.010135135135135087
20200916,295,295,-0.0031668870184842816,-0.0047562425683709275,-0.0495183624322697,-0.0047562425683709275,0.030508474576271188,0.0,0.0
20200917,296,295,0.000409441855358412,-0.00036360330879015024,-0.06044559250887949,-0.00036360330879015024,0.030405405405405407,0.006756756756756757,0.0033783783783783994
20200918,295,293,0.005387234165035988,0.0032421092781538263,-0.10588235294117643,0.0032421092781538263,0.01694915254237288,0.006779661016949152,0.006779661016949157
20200921,296,295,-0.00010447688761500245,-0.001577840112201856,-0.0848061677212889,-0.001577840112201856,0.02027027027027027,0.006756756756756757,0.0033783783783783994
20200922,297,296,-0.006767053949229074,-0.005906440092633469,-0.0633736081497277,-0.005906440092633469,0.05387205387205387,0.010101010101010102,0.0033670033670033517
20200923,298,297,-0.0005018326072519417,-0.0004901480247035961,-0.11515555062331229,-0.0004901480247035961,0.030201342281879196,0.006711409395973154,0.003355704697986628
20200924,299,298,-0.015748387971902335,-0.01315583414946353,-0.18024821065073204,-0.01315583414946353,0.13043478260869565,0.016722408026755852,0.0033444816053511683
20200925,299,299,-0.004198424835082943,-0.003083354026984564,-0.12109196278786016,-0.003083354026984564,0.023411371237458192,0.006688963210702341,0.0
20200928,300,299,-0.008470252717407499,-0.007419692737430261,-0.08110307414104878,-0.007419692737430261,0.06666666666666667,0.01,0.0033333333333332993
20200929,300,300,0.008635782363678946,0.005841630152839894,-0.06917248843845325,0.005841630152839894,0.02,0.0033333333333333335,0.0
20200930,300,300,0.0021214104816080783,0.0027395641088020506,-0.09764437689969596,0.0027395641088020506,0.02666666666666667,0.01,0.0
20201009,300,300,0.014918720249607,0.009486867388284637,-0.03542019176536948,0.009486867388284637,0.0033333333333333335,0.0,0.0
20201012,300,300,0.01641492719458929,0.01256076347200874,-0.0416726190476191,0.01256076347200874,0.01,0.0,0.0
20201013,300,300,0.0050456175174178955,0.0017845072973303733,-0.04345620652625559,0.0017845072973303733,0.006666666666666667,0.0,0.0
20201014,300,300,-0.0012018456467281114,-0.0018829715169642047,-0.0561517344646868,-0.0018829715169642047,0.023333333333333334,0.0033333333333333335,0.0
20201015,302,300,-0.0007958692626331572,-0.00046548461834022836,-0.059538295429227506,-0.00046548461834022836,0.026490066225165563,0.006622516556291391,0.0066225165562914245
20201016,303,302,-0.0010565313236747893,3.011174296108088e-05,-0.08591210965098206,3.011174296108088e-05,0.0429042904290429,0.0033003300330033004,0.0033003300330033403
20201019,302,302,0.0027859719031323245,-0.0013300614236718689,-0.07947331295556082,-0.0013300614236718689,0.052980132450331126,0.016556291390728478,0.0
20201020,301,301,0.013858390859822689,0.005440158259149452,-0.021815782888600865,0.005440158259149452,0.0,0.0,0.0
20201021,301,301,0.0017097753826266389,-0.0019818260493292827,-0.09111791730474728,-0.0019818260493292827,0.046511627906976744,0.016611295681063124,0.0
20201022,301,301,0.022229833436754914,0.004700690713737687,-0.11642156862745101,0.004700690713737687,0.026578073089700997,0.016611295681063124,0.0
20201023,300,300,-0.019874512839674178,-0.00996937654660529,-0.267244094488189,-0.00996937654660529,0.22666666666666666,0.11333333333333333,0.0
20201026,300,300,0.023677142506730427,0.0013631120942512176,-0.14418604651162792,0.0013631120942512176,0.02666666666666667,0.016666666666666666,0.0
20201027,301,300,0.0072362265036209255,0.003770285450887645,-0.284516129032258,0.003770285450887645,0.08970099667774087,0.07641196013289037,0.0033222591362126463
20201028,302,302,-0.007027475865345238,-0.0010795370145658678,-0.33861873065671766,-0.0010795370145658678,0.11589403973509933,0.06291390728476821,0.0
20201029,303,302,-0.0001690218142437731,-0.0010597512680626253,-0.08611634796660395,-0.0010597512680626253,0.052805280528052806,0.019801980198019802,0.0033003300330033403
20201030,303,303,-0.01757386779982853,-0.01326073592693422,-0.09210526315789469,-0.01326073592693422,0.24752475247524752,0.07260726072607261,0.0
20201102,304,303,-0.015464980255596785,-0.006605504587155919,-0.20597976240239235,-0.006605504587155919,0.17763157894736842,0.1118421052631579,0.003289473684210509
20201103,304,303,-0.0024097595573941283,0.0030439905734485073,-0.24558620689655175,0.0030439905734485073,0.08223684210526316,0.05592105263157895,0.003289473684210509
20201104,305,304,0.0033015836099334005,0.0008226321270534687,-0.0533875683233761,0.0008226321270534687,0.019672131147540985,0.003278688524590164,0.003278688524590123
20201105,306,305,0.00962415417887153,0.005321202095395661,-0.05115528726061602,0.005321202095395661,0.016339869281045753,0.0032679738562091504,0.0032679738562091387
20201106,307,306,-0.007497518983454119,-0.002687705835112686,-0.09525000000000006,-0.002687705835112686,0.08143322475570032,0.029315960912052116,0.0032573289902280145
20201109,307,307,0.011930408940465487,0.008410428931875602,-0.04417114152087298,0.008410428931875602,0.003257328990228013,0.0,0.0
20201110,308,307,-0.004692165369514734,-0.0034056565474310796,-0.16070829077350557,-0.0034056565474310796,0.05519480519480519,0.00974025974025974,0.0032467532467532756
20201111,308,308,-0.005309404680246034,-0.004430445131301031,-0.09166666666666667,-0.004430445131301031,0.05519480519480519,0.01948051948051948,0.0
20201112,308,308,0.006467754435113872,0.0,-0.03303633098494263,0.0,0.00974025974025974,0.0,0.0
20201113,309,308,0.00946233321070201,-0.00011091077149671946,-0.11267975572920086,-0.00011091077149671946,0.022653721682847898,0.009708737864077669,0.003236245954692518
20201116,313,309,-0.0028164251906346543,0.0,-0.15034242241003504,0.0,0.10543130990415335,0.06070287539936102,0.012779552715655007
20201117,314,313,-0.009651140946873733,-0.006293266205160464,-0.13696296296296295,-0.006293266205160464,0.09872611464968153,0.028662420382165606,0.0031847133757961776
20201118,314,313,-0.0012077693982072615,0.0001923446816696206,-0.12203069161236069,0.0001923446816696206,0.050955414012738856,0.022292993630573247,0.0031847133757961776
20201119,314,313,-0.0028190362280604373,-0.001673108582062821,-0.08589965397923871,-0.001673108582062821,0.07006369426751592,0.022292993630573247,0.0031847133757961776
20201120,315,314,0.0021369000076501467,-0.0005999279942517366,-0.06636597938144317,-0.0005999279942517366,0.009523809523809525,0.0031746031746031746,0.0031746031746031633
20201123,316,315,0.004583890991568492,0.002859960552268115,-0.06901311249137332,0.002859960552268115,0.028481012658227847,0.0031645569620253164,0.0031645569620253333
20201124,315,315,0.003992277379075926,0.0017039586919105343,-0.12214285714285711,0.0017039586919105343,0.01904761904761905,0.009523809523809525,0.0
20201125,317,315,-0.003071341780014279,-0.00296432587140949,-0.07181756296800557,-0.00296432587140949,0.0694006309148265,0.00946372239747634,0.006309148264984188
20201126,317,317,-0.003300139052354386,-0.0024637284423761896,-0.1308526905992865,-0.0024637284423761896,0.0473186119873817,0.012618296529968454,0.0
20201127,318,315,-0.003348793896725826,-0.0008975854950183937,-0.15598684210526326,-0.0008975854950183937,0.059748427672955975,0.0220125786163522,0.009433962264150941
20201130,318,318,3.485731629006292e-05,-0.000843999314105337,-0.14427480916030544,-0.000843999314105337,0.015723270440251572,0.009433962264150943,0.0
20201201,318,317,0.005076796551930284,0.0024580613238416316,-0.07880885427932793,0.0024580613238416316,0.009433962264150943,0.006289308176100629,0.0031446540880503138
20201202,320,317,-0.0003203972757745017,-8.135432768063833e-05,-0.06690140845070425,-8.135432768063833e-05,0.034375,0.009375,0.009375000000000022
20201203,321,321,-0.0040679490218604375,-0.0018681611956231636,-0.20105450387498414,-0.0018681611956231636,0.056074766355140186,0.006230529595015576,0.0
20201204,320,319,0.0021190861782464515,-0.00036409976333517946,-0.09691279439847234,-0.00036409976333517946,0.01875,0.0125,0.0031250000000000444
20201207,320,320,0.0005563746287858936,-0.0016804529165680426,-0.02723612622415672,-0.0016804529165680426,0.0,0.0,0.0
20201208,320,320,-0.001297472420310547,-0.002000026598101723,-0.07764207005703705,-0.002000026598101723,0.0125,0.00625,0.0
20201209,319,319,-0.0029662958708278637,-0.006486226777706605,-0.08460317460317457,-0.006486226777706605,0.034482758620689655,0.009404388714733543,0.0
20201210,318,318,0.0012043281080671374,-0.001900109557640639,-0.0754169688179841,-0.001900109557640639,0.018867924528301886,0.009433962264150943,0.0
20201211,317,317,-0.012844645268165979,-0.009815242494226273,-0.08450704225352113,-0.009815242494226273,0.11041009463722397,0.04416403785488959,0.0
20201214,317,317,-0.000611124770739354,-0.002779879593380885,-0.0705237932214996,-0.002779879593380885,0.031545741324921134,0.012618296529968454,0.0
20201215,317,316,-0.007680199345564017,-0.009045916365063411,-0.21904186871450404,-0.009045916365063411,0.025236593059936908,0.006309148264984227,0.003154574132492094
20201216,318,317,-0.00673494785221972,-0.006890611541774283,-0.09927066450567257,-0.006890611541774283,0.040880503144654086,0.009433962264150943,0.0031446540880503138
20201217,320,319,0.005370598024917056,0.0037394213737453885,-0.09904080389768588,0.0037394213737453885,0.00625,0.003125,0.0031250000000000444
20201218,320,320,0.0023629138448112074,0.00018384080282929371,-0.0837263016071601,0.00018384080282929371,0.015625,0.00625,0.0
20201221,319,319,0.008704640210615544,0.0025316455696202667,-0.039642297409421934,0.0025316455696202667,0.003134796238244514,0.0,0.0
20201222,323,319,-0.002507634111520244,-0.009216589861751112,-0.06987453283502398,-0.009216589861751112,0.043343653250773995,0.015479876160990712,0.012383900928792602
20201223,323,322,-0.0011988822959502585,-0.0020087389345315176,-0.08627450980392148,-0.0020087389345315176,0.06811145510835913,0.018575851393188854,0.003095975232198178
20201224,325,323,-0.015192896779237318,-0.016227180527383256,-0.12321867321867319,-0.016227180527383256,0.20615384615384616,0.04,0.006153846153846176
20201225,326,325,0.005720949110253083,0.005018832391713746,-0.09829721362229105,0.005018832391713746,0.03374233128834356,0.012269938650306749,0.0030674846625766694
20201228,329,326,-0.005208514577308343,-0.006936264195312791,-0.12347019155026984,-0.006936264195312791,0.0486322188449848,0.00911854103343465,0.00911854103343468
20201229,329,328,-0.00047358462973209013,0.0007874699093306514,-0.1317934782608695,0.0007874699093306514,0.06382978723404255,0.03951367781155015,0.003039513677811523
20201230,329,329,0.009603864093257785,0.0068130575433780205,-0.1045633999071065,0.0068130575433780205,0.0364741641337386,0.0121580547112462,0.0
20201231,329,329,0.01008031077160063,0.010098074827460835,-0.15193026151930256,0.010098074827460835,0.0364741641337386,0.0060790273556231,0.0
20210104,330,330,0.015673381586685544,0.0064036473894723,-0.07235621521335811,0.0064036473894723,0.00909090909090909,0.0030303030303030303,0.0
20210105,330,329,0.007052400181730769,-0.00018397571520556433,-0.09705583756345182,-0.00018397571520556433,0.015151515151515152,0.006060606060606061,0.00303030303030305
20210106,332,330,-0.003529486236739132,-0.003908187121719253,-0.11693548387096775,-0.003908187121719253,0.05421686746987952,0.02108433734939759,0.0060240963855421326
20210107,331,330,-0.009228780045497365,-0.011931976400476219,-0.06643381068808951,-0.011931976400476219,0.1268882175226586,0.012084592145015106,0.0030211480362537513
20210108,333,331,-0.005204809899293118,-0.0019460661662495937,-0.10339852779644909,-0.0019460661662495937,0.0990990990990991,0.02702702702702703,0.006006006006005982
20210111,332,332,-0.006213991561589349,-0.006554192455904551,-0.12569712569712566,-0.006554192455904551,0.0783132530120482,0.030120481927710843,0.0
20210112,333,332,0.0040297533731977735,-0.0002903152136429221,-0.06381845301512878,-0.0002903152136429221,0.03303303303303303,0.009009009009009009,0.0030030030030030463
20210113,333,333,-0.010521781077205871,-0.010337266367338338,-0.12779077184775667,-0.010337266367338338,0.15015015015015015,0.042042042042042045,0.0
20210114,334,332,0.003012648363289594,0.004445249179160338,-0.14254725751471964,0.004445249179160338,0.07784431137724551,0.038922155688622756,0.005988023952095856
20210115,337,334,0.00516877941516801,0.005015902698159103,-0.1279661016949153,0.005015902698159103,0.026706231454005934,0.011869436201780416,0.008902077151335286
20210118,340,338,0.009023344719192411,0.006145970237117271,-0.08189977561705297,0.006145970237117271,0.014705882352941176,0.0029411764705882353,0.00588235294117645
20210119,340,339,-6.62830835319221e-05,0.00020548648926332902,-0.08241758241758246,0.00020548648926332902,0.04411764705882353,0.011764705882352941,0.002941176470588225
20210120,339,339,0.0018483867324243651,-8.938148015724678e-05,-0.07141774891774899,-8.938148015724678e-05,0.02064896755162242,0.008849557522123894,0.0
20210121,339,339,0.0046681020821379895,0.0009653232584652116,-0.05609881626350999,0.0009653232584652116,0.0058997050147492625,0.0029498525073746312,0.0
20210122,341,339,-0.0027704244607307887,-0.006573297218735563,-0.09641873278236912,-0.006573297218735563,0.026392961876832845,0.008797653958944282,0.0058651026392961825
20210125,340,340,-0.003853326138194509,-0.0072243858053838705,-0.0568749999999999,-0.0072243858053838705,0.03529411764705882,0.0029411764705882353,0.0
20210126,339,339,-0.009115569505417993,-0.008550288918740323,-0.09327974276527329,-0.008550288918740323,0.08849557522123894,0.02359882005899705,0.0
20210127,339,339,-0.011376571504527828,-0.0043591979075849885,-0.2317326779468759,-0.0043591979075849885,0.12094395280235988,0.0855457227138643,0.0
20210128,339,339,-0.012593651643156682,-0.009212880143112723,-0.12147166558931255,-0.009212880143112723,0.1504424778761062,0.06784660766961652,0.0
20210129,340,339,-0.021364686205763803,-0.014329580348004134,-0.1864927091327705,-0.014329580348004134,0.2411764705882353,0.12058823529411765,0.002941176470588225
20210201,340,340,0.0020958887061586938,0.0,-0.2397424242424242,0.0,0.047058823529411764,0.014705882352941176,0.0
20210202,340,340,0.0025965005313097144,-0.0009847579370734771,-0.17520520803849415,-0.0009847579370734771,0.026470588235294117,0.011764705882352941,0.0
20210203,340,340,-0.007484031006629692,-0.0052314053362572666,-0.18776223776223777,-0.0052314053362572666,0.08529411764705883,0.01764705882352941,0.0
20210204,341,340,-0.017840479497777863,-0.016259074174537702,-0.13693499784761087,-0.016259074174537702,0.1935483870967742,0.05571847507331378,0.0029325513196480912
20210205,341,341,-0.016065212886498734,-0.00794942122634923,-0.16894977168949776,-0.00794942122634923,0.23460410557184752,0.093841642228739,0.0
20210208,342,341,0.0008456816820910428,0.0,-0.07522277227722773,0.0,0.05555555555555555,0.011695906432748537,0.0029239766081871066
20210209,342,342,0.018639544157123968,0.013090613483063285,-0.09902912621359228,0.013090613483063285,0.0029239766081871343,0.0029239766081871343,0.0
20210210,343,342,0.0076297548909237374,0.008648005803261305,-0.13088874346512158,0.008648005803261305,0.029154518950437316,0.008746355685131196,0.002915451895043719
20210218,343,342,0.013671719551888848,0.013287310729079849,-0.11369826514299242,0.013287310729079849,0.03206997084548105,0.0058309037900874635,0.002915451895043719
20210219,344,343,0.015168895146392776,0.015248711746766341,-0.08802650260293432,0.015248711746766341,0.03488372093023256,0.011627906976744186,0.0029069767441860517
20210222,345,344,0.012238712732724154,0.00965363888160653,-0.07005710688430233,0.00965363888160653,0.03188405797101449,0.005797101449275362,0.0028985507246376274
20210223,345,344,-0.007031892591401908,-0.007070813002016896,-0.08135694986490549,-0.007070813002016896,0.06086956521739131,0.020289855072463767,0.0028985507246376274
20210224,344,343,-0.007714771837329891,-0.005337399923751485,-0.11177556943100864,-0.005337399923751485,0.06976744186046512,0.03197674418604651,0.0029069767441860517
20210225,343,343,-0.006329155975278496,-0.0037568635006260953,-0.08706833210874354,-0.0037568635006260953,0.061224489795918366,0.008746355685131196,0.0
20210226,343,343,-0.0025302574086198174,-0.00043391477913734544,-0.09779896631616458,-0.00043391477913734544,0.0641399416909621,0.02040816326530612,0.0
20210301,342,341,0.012096900695838013,0.008930788529545097,-0.04271658099038511,0.008930788529545097,0.008771929824561403,0.0,0.0029239766081871066
20210302,341,341,-0.00027639444051755284,-0.0019493670886076009,-0.09512657431497262,-0.0019493670886076009,0.0469208211143695,0.011730205278592375,0.0
20210303,340,340,0.009591184870795294,0.006747650879415312,-0.04928185531690599,0.006747650879415312,0.0058823529411764705,0.0,0.0
20210304,340,340,-0.007148813766641627,-0.004503288370297676,-0.10403009968581511,-0.004503288370297676,0.07352941176470588,0.026470588235294117,0.0
20210305,339,339,0.00323432271303471,0.002712854757929817,-0.07171887700869128,0.002712854757929817,0.032448377581120944,0.008849557522123894,0.0
20210308,337,336,-0.005282914725801761,-0.002139208146961835,-0.13087177316969945,-0.002139208146961835,0.08011869436201781,0.02967359050445104,0.0029673590504450953
20210309,337,337,-0.004881583230324524,-0.0053629678774809175,-0.19396930565884662,-0.0053629678774809175,0.05637982195845697,0.011869436201780416,0.0
20210310,338,337,0.00963601182410363,0.0006665378670789313,-0.1074191176470588,0.0006665378670789313,0.005917159763313609,0.0029585798816568047,0.00295857988165682
20210311,338,338,0.00793836864214482,0.006035515325393481,-0.09104207300083589,0.006035515325393481,0.03254437869822485,0.023668639053254437,0.0
20210312,338,338,0.0030460557694757446,0.002127897787144284,-0.11993609494465352,0.002127897787144284,0.023668639053254437,0.008875739644970414,0.0
20210315,339,338,0.002330483090391476,0.0019504057443400225,-0.10162412993039449,0.0019504057443400225,0.05309734513274336,0.008849557522123894,0.002949852507374673
20210316,339,338,0.0029833968772695965,0.003177877672774665,-0.1399192342207598,0.003177877672774665,0.035398230088495575,0.011799410029498525,0.002949852507374673
20210317,339,339,0.0025989254061210675,0.0018137254901962052,-0.1228468899521531,0.0018137254901962052,0.02064896755162242,0.008849557522123894,0.0
20210318,338,338,-0.0004969117821215719,-0.00045883940517715827,-0.16448214530031469,-0.00045883940517715827,0.047337278106508875,0.014792899408284023,0.0
20210319,338,338,-0.0023342091373285924,-1.6057722158568932e-05,-0.07486736097465108,-1.6057722158568932e-05,0.05029585798816568,0.008875739644970414,0.0
20210322,338,338,0.008973929922853069,0.006120789129044013,-0.050251986819150996,0.006120789129044013,0.008875739644970414,0.0029585798816568047,0.0
20210323,338,338,-0.005529129013979055,-0.004517093088076407,-0.06518752375105952,-0.004517093088076407,0.0650887573964497,0.01775147928994083,0.0
20210324,338,337,-0.010428637857899829,-0.006993006993006867,-0.10879495930690475,-0.006993006993006867,0.10059171597633136,0.04142011834319527,0.00295857988165682
20210325,338,338,-0.0030983924259051433,-0.0029759658680219014,-0.08477217478027799,-0.0029759658680219014,0.023668639053254437,0.005917159763313609,0.0
20210326,338,338,0.0070859068549034235,0.003206682712810993,-0.04136295775884791,0.003206682712810993,0.0029585798816568047,0.0,0.0
20210329,339,338,0.0034059297330047986,0.0009377789440024875,-0.04611603389172769,0.0009377789440024875,0.0029498525073746312,0.0,0.002949852507374673
20210330,339,339,-0.0028575401724999826,-0.003525228137028713,-0.07894999999999996,-0.003525228137028713,0.02654867256637168,0.011799410029498525,0.0
20210331,341,338,-0.0020351938402511753,-0.0005672523193146484,-0.088074824629774,-0.0005672523193146484,0.04398826979472141,0.01466275659824047,0.008797653958944274
20210401,343,342,0.0013082488745876355,0.0005193335509903196,-0.1277296808373175,0.0005193335509903196,0.023323615160349854,0.0058309037900874635,0.002915451895043719
20210402,345,343,0.0011053136451505646,0.0002975381284853196,-0.06476940804459097,0.0002975381284853196,0.017391304347826087,0.008695652173913044,0.005797101449275366
20210406,345,345,0.003623692856336821,0.0013920741905437684,-0.06631609699094354,0.0013920741905437684,0.005797101449275362,0.002898550724637681,0.0
20210407,345,345,0.0008337759143776362,0.0009159373091796041,-0.059605757196495635,0.0009159373091796041,0.008695652173913044,0.005797101449275362,0.0
20210408,345,345,0.0014096060588637603,-9.588647041902654e-05,-0.05675471698113199,-9.588647041902654e-05,0.005797101449275362,0.005797101449275362,0.0
20210409,345,345,0.0001941274160627871,0.00023825360110385496,-0.08135030437188706,0.00023825360110385496,0.020289855072463767,0.005797101449275362,0.0
20210412,346,345,-0.007914478412716532,-0.004425352084600043,-0.13696969696969696,-0.004425352084600043,0.06647398843930635,0.017341040462427744,0.0028901734104046506
20210413,346,346,-0.0010900486143181672,-0.002300928359500909,-0.07979626485568758,-0.002300928359500909,0.031791907514450865,0.011560693641618497,0.0
20210414,347,346,0.0043056287600287185,0.0014578701523121351,-0.09262618049909299,0.0014578701523121351,0.011527377521613832,0.002881844380403458,0.0028818443804035088
20210415,346,346,-0.003044425714316659,-0.001302565174975956,-0.14609388144243174,-0.001302565174975956,0.03757225433526012,0.014450867052023121,0.0
20210416,348,347,0.005327111547037218,0.004040404040404066,-0.06060632696651924,0.004040404040404066,0.0028735632183908046,0.0028735632183908046,0.002873563218390829
20210419,350,348,0.013220712437470658,0.006334039568180461,-0.033843650171779927,0.006334039568180461,0.002857142857142857,0.0,0.005714285714285672
20210420,351,350,0.002454544432257998,0.0013929214598109585,-0.04303510758776896,0.0013929214598109585,0.019943019943019943,0.0,0.002849002849002802
