name,description,period,start,end,position_scale_config_json,params_json,total_return,excess_return,max_drawdown,win_rate,total_trades,n_days,score
feedback_20d_min3_scale_0p75,最近 20 天已平仓期权来源交易不少于 3 笔且亏钱时，后续期权来源候选排序金额和买入金额乘以 0.75,2022,20220101,20221231,"{""description"": ""\u6700\u8fd1 20 \u5929\u5df2\u5e73\u4ed3\u671f\u6743\u6765\u6e90\u4ea4\u6613\u4e0d\u5c11\u4e8e 3 \u7b14\u4e14\u4e8f\u94b1\u65f6\uff0c\u540e\u7eed\u671f\u6743\u6765\u6e90\u5019\u9009\u6392\u5e8f\u91d1\u989d\u548c\u4e70\u5165\u91d1\u989d\u4e58\u4ee5 0.75"", ""name"": ""feedback_20d_min3_scale_0p75"", ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.75}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_source_pnl_feedback_enabled"": 1.0, ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.75, ""option_source_pnl_feedback_trigger_avg_pnl_pct"": 0.0, ""option_source_pnl_feedback_trigger_sum_pnl"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.169385,-0.007363,-0.195851,0.3407,182,242,-0.056326
feedback_20d_min3_scale_0p75,最近 20 天已平仓期权来源交易不少于 3 笔且亏钱时，后续期权来源候选排序金额和买入金额乘以 0.75,2023,20230101,20231231,"{""description"": ""\u6700\u8fd1 20 \u5929\u5df2\u5e73\u4ed3\u671f\u6743\u6765\u6e90\u4ea4\u6613\u4e0d\u5c11\u4e8e 3 \u7b14\u4e14\u4e8f\u94b1\u65f6\uff0c\u540e\u7eed\u671f\u6743\u6765\u6e90\u5019\u9009\u6392\u5e8f\u91d1\u989d\u548c\u4e70\u5165\u91d1\u989d\u4e58\u4ee5 0.75"", ""name"": ""feedback_20d_min3_scale_0p75"", ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.75}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_source_pnl_feedback_enabled"": 1.0, ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.75, ""option_source_pnl_feedback_trigger_avg_pnl_pct"": 0.0, ""option_source_pnl_feedback_trigger_sum_pnl"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.053932,-0.026313,-0.126339,0.3725,153,242,-0.057898
feedback_20d_min3_scale_0p75,最近 20 天已平仓期权来源交易不少于 3 笔且亏钱时，后续期权来源候选排序金额和买入金额乘以 0.75,2024,20240101,20241231,"{""description"": ""\u6700\u8fd1 20 \u5929\u5df2\u5e73\u4ed3\u671f\u6743\u6765\u6e90\u4ea4\u6613\u4e0d\u5c11\u4e8e 3 \u7b14\u4e14\u4e8f\u94b1\u65f6\uff0c\u540e\u7eed\u671f\u6743\u6765\u6e90\u5019\u9009\u6392\u5e8f\u91d1\u989d\u548c\u4e70\u5165\u91d1\u989d\u4e58\u4ee5 0.75"", ""name"": ""feedback_20d_min3_scale_0p75"", ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.75}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_source_pnl_feedback_enabled"": 1.0, ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.75, ""option_source_pnl_feedback_trigger_avg_pnl_pct"": 0.0, ""option_source_pnl_feedback_trigger_sum_pnl"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.010223,-0.005865,-0.176688,0.4395,248,242,-0.050037
feedback_20d_min3_scale_0p5,最近 20 天已平仓期权来源交易不少于 3 笔且亏钱时，后续期权来源候选排序金额和买入金额乘以 0.5,2019,20190101,20191231,"{""description"": ""\u6700\u8fd1 20 \u5929\u5df2\u5e73\u4ed3\u671f\u6743\u6765\u6e90\u4ea4\u6613\u4e0d\u5c11\u4e8e 3 \u7b14\u4e14\u4e8f\u94b1\u65f6\uff0c\u540e\u7eed\u671f\u6743\u6765\u6e90\u5019\u9009\u6392\u5e8f\u91d1\u989d\u548c\u4e70\u5165\u91d1\u989d\u4e58\u4ee5 0.5"", ""name"": ""feedback_20d_min3_scale_0p5"", ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_source_pnl_feedback_enabled"": 1.0, ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.5, ""option_source_pnl_feedback_trigger_avg_pnl_pct"": 0.0, ""option_source_pnl_feedback_trigger_sum_pnl"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.368064,0.160698,-0.114082,0.6299,154,244,0.132178
feedback_20d_min3_scale_0p5,最近 20 天已平仓期权来源交易不少于 3 笔且亏钱时，后续期权来源候选排序金额和买入金额乘以 0.5,2020,20200101,20201231,"{""description"": ""\u6700\u8fd1 20 \u5929\u5df2\u5e73\u4ed3\u671f\u6743\u6765\u6e90\u4ea4\u6613\u4e0d\u5c11\u4e8e 3 \u7b14\u4e14\u4e8f\u94b1\u65f6\uff0c\u540e\u7eed\u671f\u6743\u6765\u6e90\u5019\u9009\u6392\u5e8f\u91d1\u989d\u548c\u4e70\u5165\u91d1\u989d\u4e58\u4ee5 0.5"", ""name"": ""feedback_20d_min3_scale_0p5"", ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_source_pnl_feedback_enabled"": 1.0, ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.5, ""option_source_pnl_feedback_trigger_avg_pnl_pct"": 0.0, ""option_source_pnl_feedback_trigger_sum_pnl"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.119828,-0.223995,-0.197835,0.3243,111,243,-0.273454
feedback_20d_min3_scale_0p5,最近 20 天已平仓期权来源交易不少于 3 笔且亏钱时，后续期权来源候选排序金额和买入金额乘以 0.5,2021,20210101,20211231,"{""description"": ""\u6700\u8fd1 20 \u5929\u5df2\u5e73\u4ed3\u671f\u6743\u6765\u6e90\u4ea4\u6613\u4e0d\u5c11\u4e8e 3 \u7b14\u4e14\u4e8f\u94b1\u65f6\uff0c\u540e\u7eed\u671f\u6743\u6765\u6e90\u5019\u9009\u6392\u5e8f\u91d1\u989d\u548c\u4e70\u5165\u91d1\u989d\u4e58\u4ee5 0.5"", ""name"": ""feedback_20d_min3_scale_0p5"", ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_source_pnl_feedback_enabled"": 1.0, ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.5, ""option_source_pnl_feedback_trigger_avg_pnl_pct"": 0.0, ""option_source_pnl_feedback_trigger_sum_pnl"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.101324,-0.020374,-0.087843,0.6188,160,243,-0.042335
feedback_20d_min3_scale_0p5,最近 20 天已平仓期权来源交易不少于 3 笔且亏钱时，后续期权来源候选排序金额和买入金额乘以 0.5,2022,20220101,20221231,"{""description"": ""\u6700\u8fd1 20 \u5929\u5df2\u5e73\u4ed3\u671f\u6743\u6765\u6e90\u4ea4\u6613\u4e0d\u5c11\u4e8e 3 \u7b14\u4e14\u4e8f\u94b1\u65f6\uff0c\u540e\u7eed\u671f\u6743\u6765\u6e90\u5019\u9009\u6392\u5e8f\u91d1\u989d\u548c\u4e70\u5165\u91d1\u989d\u4e58\u4ee5 0.5"", ""name"": ""feedback_20d_min3_scale_0p5"", ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_source_pnl_feedback_enabled"": 1.0, ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.5, ""option_source_pnl_feedback_trigger_avg_pnl_pct"": 0.0, ""option_source_pnl_feedback_trigger_sum_pnl"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.157326,0.004695,-0.183656,0.3371,175,242,-0.041219
feedback_20d_min3_scale_0p5,最近 20 天已平仓期权来源交易不少于 3 笔且亏钱时，后续期权来源候选排序金额和买入金额乘以 0.5,2023,20230101,20231231,"{""description"": ""\u6700\u8fd1 20 \u5929\u5df2\u5e73\u4ed3\u671f\u6743\u6765\u6e90\u4ea4\u6613\u4e0d\u5c11\u4e8e 3 \u7b14\u4e14\u4e8f\u94b1\u65f6\uff0c\u540e\u7eed\u671f\u6743\u6765\u6e90\u5019\u9009\u6392\u5e8f\u91d1\u989d\u548c\u4e70\u5165\u91d1\u989d\u4e58\u4ee5 0.5"", ""name"": ""feedback_20d_min3_scale_0p5"", ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_source_pnl_feedback_enabled"": 1.0, ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.5, ""option_source_pnl_feedback_trigger_avg_pnl_pct"": 0.0, ""option_source_pnl_feedback_trigger_sum_pnl"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.048928,-0.021309,-0.118972,0.3681,144,242,-0.051052
feedback_20d_min3_scale_0p5,最近 20 天已平仓期权来源交易不少于 3 笔且亏钱时，后续期权来源候选排序金额和买入金额乘以 0.5,2024,20240101,20241231,"{""description"": ""\u6700\u8fd1 20 \u5929\u5df2\u5e73\u4ed3\u671f\u6743\u6765\u6e90\u4ea4\u6613\u4e0d\u5c11\u4e8e 3 \u7b14\u4e14\u4e8f\u94b1\u65f6\uff0c\u540e\u7eed\u671f\u6743\u6765\u6e90\u5019\u9009\u6392\u5e8f\u91d1\u989d\u548c\u4e70\u5165\u91d1\u989d\u4e58\u4ee5 0.5"", ""name"": ""feedback_20d_min3_scale_0p5"", ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_source_pnl_feedback_enabled"": 1.0, ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.5, ""option_source_pnl_feedback_trigger_avg_pnl_pct"": 0.0, ""option_source_pnl_feedback_trigger_sum_pnl"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.043195,-0.038837,-0.159512,0.4253,261,242,-0.078715
feedback_20d_min3_scale_0p25,最近 20 天已平仓期权来源交易不少于 3 笔且亏钱时，后续期权来源候选排序金额和买入金额乘以 0.25,2019,20190101,20191231,"{""description"": ""\u6700\u8fd1 20 \u5929\u5df2\u5e73\u4ed3\u671f\u6743\u6765\u6e90\u4ea4\u6613\u4e0d\u5c11\u4e8e 3 \u7b14\u4e14\u4e8f\u94b1\u65f6\uff0c\u540e\u7eed\u671f\u6743\u6765\u6e90\u5019\u9009\u6392\u5e8f\u91d1\u989d\u548c\u4e70\u5165\u91d1\u989d\u4e58\u4ee5 0.25"", ""name"": ""feedback_20d_min3_scale_0p25"", ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.25}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_source_pnl_feedback_enabled"": 1.0, ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.25, ""option_source_pnl_feedback_trigger_avg_pnl_pct"": 0.0, ""option_source_pnl_feedback_trigger_sum_pnl"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.284278,0.076912,-0.113692,0.6024,166,244,0.048489
feedback_20d_min3_scale_0p25,最近 20 天已平仓期权来源交易不少于 3 笔且亏钱时，后续期权来源候选排序金额和买入金额乘以 0.25,2020,20200101,20201231,"{""description"": ""\u6700\u8fd1 20 \u5929\u5df2\u5e73\u4ed3\u671f\u6743\u6765\u6e90\u4ea4\u6613\u4e0d\u5c11\u4e8e 3 \u7b14\u4e14\u4e8f\u94b1\u65f6\uff0c\u540e\u7eed\u671f\u6743\u6765\u6e90\u5019\u9009\u6392\u5e8f\u91d1\u989d\u548c\u4e70\u5165\u91d1\u989d\u4e58\u4ee5 0.25"", ""name"": ""feedback_20d_min3_scale_0p25"", ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.25}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_source_pnl_feedback_enabled"": 1.0, ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.25, ""option_source_pnl_feedback_trigger_avg_pnl_pct"": 0.0, ""option_source_pnl_feedback_trigger_sum_pnl"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.085747,-0.189914,-0.16139,0.395,119,243,-0.230262
feedback_20d_min3_scale_0p25,最近 20 天已平仓期权来源交易不少于 3 笔且亏钱时，后续期权来源候选排序金额和买入金额乘以 0.25,2021,20210101,20211231,"{""description"": ""\u6700\u8fd1 20 \u5929\u5df2\u5e73\u4ed3\u671f\u6743\u6765\u6e90\u4ea4\u6613\u4e0d\u5c11\u4e8e 3 \u7b14\u4e14\u4e8f\u94b1\u65f6\uff0c\u540e\u7eed\u671f\u6743\u6765\u6e90\u5019\u9009\u6392\u5e8f\u91d1\u989d\u548c\u4e70\u5165\u91d1\u989d\u4e58\u4ee5 0.25"", ""name"": ""feedback_20d_min3_scale_0p25"", ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.25}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_source_pnl_feedback_enabled"": 1.0, ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.25, ""option_source_pnl_feedback_trigger_avg_pnl_pct"": 0.0, ""option_source_pnl_feedback_trigger_sum_pnl"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.109572,-0.012126,-0.08291,0.6358,162,243,-0.032854
feedback_20d_min3_scale_0p25,最近 20 天已平仓期权来源交易不少于 3 笔且亏钱时，后续期权来源候选排序金额和买入金额乘以 0.25,2022,20220101,20221231,"{""description"": ""\u6700\u8fd1 20 \u5929\u5df2\u5e73\u4ed3\u671f\u6743\u6765\u6e90\u4ea4\u6613\u4e0d\u5c11\u4e8e 3 \u7b14\u4e14\u4e8f\u94b1\u65f6\uff0c\u540e\u7eed\u671f\u6743\u6765\u6e90\u5019\u9009\u6392\u5e8f\u91d1\u989d\u548c\u4e70\u5165\u91d1\u989d\u4e58\u4ee5 0.25"", ""name"": ""feedback_20d_min3_scale_0p25"", ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.25}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_source_pnl_feedback_enabled"": 1.0, ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.25, ""option_source_pnl_feedback_trigger_avg_pnl_pct"": 0.0, ""option_source_pnl_feedback_trigger_sum_pnl"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.176456,-0.014435,-0.195834,0.3432,169,242,-0.063394
feedback_20d_min3_scale_0p25,最近 20 天已平仓期权来源交易不少于 3 笔且亏钱时，后续期权来源候选排序金额和买入金额乘以 0.25,2023,20230101,20231231,"{""description"": ""\u6700\u8fd1 20 \u5929\u5df2\u5e73\u4ed3\u671f\u6743\u6765\u6e90\u4ea4\u6613\u4e0d\u5c11\u4e8e 3 \u7b14\u4e14\u4e8f\u94b1\u65f6\uff0c\u540e\u7eed\u671f\u6743\u6765\u6e90\u5019\u9009\u6392\u5e8f\u91d1\u989d\u548c\u4e70\u5165\u91d1\u989d\u4e58\u4ee5 0.25"", ""name"": ""feedback_20d_min3_scale_0p25"", ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.25}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_source_pnl_feedback_enabled"": 1.0, ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.25, ""option_source_pnl_feedback_trigger_avg_pnl_pct"": 0.0, ""option_source_pnl_feedback_trigger_sum_pnl"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.04428,-0.016661,-0.103892,0.3692,130,242,-0.042634
feedback_20d_min3_scale_0p25,最近 20 天已平仓期权来源交易不少于 3 笔且亏钱时，后续期权来源候选排序金额和买入金额乘以 0.25,2024,20240101,20241231,"{""description"": ""\u6700\u8fd1 20 \u5929\u5df2\u5e73\u4ed3\u671f\u6743\u6765\u6e90\u4ea4\u6613\u4e0d\u5c11\u4e8e 3 \u7b14\u4e14\u4e8f\u94b1\u65f6\uff0c\u540e\u7eed\u671f\u6743\u6765\u6e90\u5019\u9009\u6392\u5e8f\u91d1\u989d\u548c\u4e70\u5165\u91d1\u989d\u4e58\u4ee5 0.25"", ""name"": ""feedback_20d_min3_scale_0p25"", ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.25}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_source_pnl_feedback_enabled"": 1.0, ""option_source_pnl_feedback_lookback_days"": 20.0, ""option_source_pnl_feedback_min_trades"": 3.0, ""option_source_pnl_feedback_scale"": 0.25, ""option_source_pnl_feedback_trigger_avg_pnl_pct"": 0.0, ""option_source_pnl_feedback_trigger_sum_pnl"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.050997,-0.046639,-0.143742,0.4296,284,242,-0.082574
feedback_40d_min2_scale_0p75,最近 40 天已平仓期权来源交易不少于 2 笔且亏钱时，后续期权来源候选排序金额和买入金额乘以 0.75,2019,20190101,20191231,"{""description"": ""\u6700\u8fd1 40 \u5929\u5df2\u5e73\u4ed3\u671f\u6743\u6765\u6e90\u4ea4\u6613\u4e0d\u5c11\u4e8e 2 \u7b14\u4e14\u4e8f\u94b1\u65f6\uff0c\u540e\u7eed\u671f\u6743\u6765\u6e90\u5019\u9009\u6392\u5e8f\u91d1\u989d\u548c\u4e70\u5165\u91d1\u989d\u4e58\u4ee5 0.75"", ""name"": ""feedback_40d_min2_scale_0p75"", ""option_source_pnl_feedback_lookback_days"": 40.0, ""option_source_pnl_feedback_min_trades"": 2.0, ""option_source_pnl_feedback_scale"": 0.75}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_source_pnl_feedback_enabled"": 1.0, ""option_source_pnl_feedback_lookback_days"": 40.0, ""option_source_pnl_feedback_min_trades"": 2.0, ""option_source_pnl_feedback_scale"": 0.75, ""option_source_pnl_feedback_trigger_avg_pnl_pct"": 0.0, ""option_source_pnl_feedback_trigger_sum_pnl"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.351572,0.144206,-0.107991,0.6282,156,244,0.117208
feedback_40d_min2_scale_0p75,最近 40 天已平仓期权来源交易不少于 2 笔且亏钱时，后续期权来源候选排序金额和买入金额乘以 0.75,2020,20200101,20201231,"{""description"": ""\u6700\u8fd1 40 \u5929\u5df2\u5e73\u4ed3\u671f\u6743\u6765\u6e90\u4ea4\u6613\u4e0d\u5c11\u4e8e 2 \u7b14\u4e14\u4e8f\u94b1\u65f6\uff0c\u540e\u7eed\u671f\u6743\u6765\u6e90\u5019\u9009\u6392\u5e8f\u91d1\u989d\u548c\u4e70\u5165\u91d1\u989d\u4e58\u4ee5 0.75"", ""name"": ""feedback_40d_min2_scale_0p75"", ""option_source_pnl_feedback_lookback_days"": 40.0, ""option_source_pnl_feedback_min_trades"": 2.0, ""option_source_pnl_feedback_scale"": 0.75}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_source_pnl_feedback_enabled"": 1.0, ""option_source_pnl_feedback_lookback_days"": 40.0, ""option_source_pnl_feedback_min_trades"": 2.0, ""option_source_pnl_feedback_scale"": 0.75, ""option_source_pnl_feedback_trigger_avg_pnl_pct"": 0.0, ""option_source_pnl_feedback_trigger_sum_pnl"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.096625,-0.200792,-0.179334,0.376,125,243,-0.245625
