name,description,period,start,end,params_json,total_return,excess_return,max_drawdown,win_rate,total_trades,n_days,score
weak_signal_1,仅弱市：期权型买入最多 1 个弱势信号,2019,20190101,20191231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_weak"": 1, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.376796,0.16943,-0.107991,0.5802,162,244,0.142432
weak_signal_1,仅弱市：期权型买入最多 1 个弱势信号,2020,20200101,20201231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_weak"": 1, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.090593,-0.19476,-0.179066,0.2933,75,243,-0.239526
weak_signal_1,仅弱市：期权型买入最多 1 个弱势信号,2021,20210101,20211231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_weak"": 1, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.076479,-0.045219,-0.082778,0.5984,122,243,-0.065913
weak_signal_1,仅弱市：期权型买入最多 1 个弱势信号,2022,20220101,20221231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_weak"": 1, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.161658,0.000363,-0.189374,0.3235,170,242,-0.04698
weak_signal_1,仅弱市：期权型买入最多 1 个弱势信号,2023,20230101,20231231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_weak"": 1, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.060788,-0.033168,-0.143589,0.358,162,242,-0.069065
weak_signal_1,仅弱市：期权型买入最多 1 个弱势信号,2024,20240101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_weak"": 1, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.007816,-0.003458,-0.175093,0.4653,245,242,-0.047231
weak_strict_flat_mild,弱市严格，弱震荡轻度限制；强市和普通市场放开,2019,20190101,20191231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_flat_weak"": 1, ""option_entry_max_bad_signals_weak"": 0, ""option_entry_max_close_to_bond_floor_flat_weak"": 1.35, ""option_entry_max_close_to_bond_floor_weak"": 1.2, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.367473,0.160107,-0.107991,0.6327,147,244,0.133109
weak_strict_flat_mild,弱市严格，弱震荡轻度限制；强市和普通市场放开,2020,20200101,20201231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_flat_weak"": 1, ""option_entry_max_bad_signals_weak"": 0, ""option_entry_max_close_to_bond_floor_flat_weak"": 1.35, ""option_entry_max_close_to_bond_floor_weak"": 1.2, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.091111,-0.195278,-0.179539,0.2933,75,243,-0.240163
weak_strict_flat_mild,弱市严格，弱震荡轻度限制；强市和普通市场放开,2021,20210101,20211231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_flat_weak"": 1, ""option_entry_max_bad_signals_weak"": 0, ""option_entry_max_close_to_bond_floor_flat_weak"": 1.35, ""option_entry_max_close_to_bond_floor_weak"": 1.2, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.078828,-0.04287,-0.087695,0.5935,123,243,-0.064794
weak_strict_flat_mild,弱市严格，弱震荡轻度限制；强市和普通市场放开,2022,20220101,20221231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_flat_weak"": 1, ""option_entry_max_bad_signals_weak"": 0, ""option_entry_max_close_to_bond_floor_flat_weak"": 1.35, ""option_entry_max_close_to_bond_floor_weak"": 1.2, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.144569,0.017452,-0.16853,0.3207,184,242,-0.024681
weak_strict_flat_mild,弱市严格，弱震荡轻度限制；强市和普通市场放开,2023,20230101,20231231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_flat_weak"": 1, ""option_entry_max_bad_signals_weak"": 0, ""option_entry_max_close_to_bond_floor_flat_weak"": 1.35, ""option_entry_max_close_to_bond_floor_weak"": 1.2, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.102243,-0.074623,-0.143402,0.3652,178,242,-0.110474
weak_strict_flat_mild,弱市严格，弱震荡轻度限制；强市和普通市场放开,2024,20240101,20241231,"{""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""option_entry_gate_enabled_flat_weak"": 1.0, ""option_entry_gate_enabled_weak"": 1.0, ""option_entry_max_bad_signals_flat_weak"": 1, ""option_entry_max_bad_signals_weak"": 0, ""option_entry_max_close_to_bond_floor_flat_weak"": 1.35, ""option_entry_max_close_to_bond_floor_weak"": 1.2, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.002916,0.001443,-0.168206,0.4104,268,242,-0.040608
