name,kind,regime_lookback_days,regime_risk_threshold,regime_risk_recovery_days,regime_risk_switch_hurdle_pct,y2019_excess,y2019_total,y2019_dd,y2019_trades,y2019_risk_days,y2020_excess,y2020_total,y2020_dd,y2020_trades,y2020_risk_days,y2021_excess,y2021_total,y2021_dd,y2021_trades,y2021_risk_days,y2022_excess,y2022_total,y2022_dd,y2022_trades,y2022_risk_days,y2023_excess,y2023_total,y2023_dd,y2023_trades,y2023_risk_days,y2024_excess,y2024_total,y2024_dd,y2024_trades,y2024_risk_days,main_floor_pass_count,passes_main_floors,params_json,leave_year,selection_avg_excess,selection_avg_abs_dd,selection_score,replay_2019_excess,replay_2019_total,replay_2019_trades,rank,selected_for_leave,holdout_baseline_excess,holdout_improved_or_equal,replay_2020_excess,replay_2020_total,replay_2020_trades,replay_2021_excess,replay_2021_total,replay_2021_trades,replay_2022_excess,replay_2022_total,replay_2022_trades,replay_2023_excess,replay_2023_total,replay_2023_trades,replay_2024_excess,replay_2024_total,replay_2024_trades
selfpnl_lb10_thrm0p01_rec1_h0p05,candidate,10,-0.01,1,0.05,0.151616,0.358981,-0.10801,152,20,-0.218939,-0.114772,-0.195815,87,89,-0.014863,0.106836,-0.088886,144,67,0.026393,-0.135629,-0.164301,195,54,-0.02347,-0.05109,-0.136754,160,46,0.022983,0.018625,-0.159803,255,41,2,0,"{""name"": ""selfpnl_lb10_thrm0p01_rec1_h0p05"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.01}",2020,0.032532,0.131551,-0.828846,,,,98,0,-0.130604,0,-0.218939,-0.114772,87,,,,,,,,,,,,
selfpnl_lb10_thrm0p02_rec2_h0p05,candidate,10,-0.02,2,0.05,0.152012,0.359378,-0.107737,152,2,-0.21842,-0.114253,-0.195906,89,50,-0.027281,0.094417,-0.088886,151,25,0.024561,-0.13746,-0.166065,200,28,-0.027978,-0.055598,-0.140349,166,2,0.037193,0.032835,-0.165164,260,5,1,0,"{""name"": ""selfpnl_lb10_thrm0p02_rec2_h0p05"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.02}",2020,0.031701,0.13364,-0.845669,,,,99,0,-0.130604,0,-0.21842,-0.114253,89,,,,,,,,,,,,
selfpnl_lb10_thrm0p02_rec1_h0p1,candidate,10,-0.02,1,0.1,0.156495,0.363861,-0.107195,152,2,-0.226666,-0.122499,-0.202703,97,50,-0.007329,0.11437,-0.088886,132,25,0.032802,-0.129219,-0.157156,202,28,-0.026689,-0.054309,-0.139186,166,2,0.036094,0.031736,-0.16574,259,5,3,0,"{""name"": ""selfpnl_lb10_thrm0p02_rec1_h0p1"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": -0.02}",2020,0.038275,0.131633,-0.875414,,,,100,0,-0.130604,0,-0.226666,-0.122499,97,,,,,,,,,,,,
selfpnl_lb10_thrm0p01_rec3_h0p05,candidate,10,-0.01,3,0.05,0.151536,0.358902,-0.107376,152,20,-0.218053,-0.113886,-0.195048,86,89,-0.007942,0.113757,-0.089637,119,67,0.019438,-0.142583,-0.170087,177,54,-0.024101,-0.05172,-0.137336,160,46,0.027989,0.02363,-0.156085,248,41,2,0,"{""name"": ""selfpnl_lb10_thrm0p01_rec3_h0p05"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.01}",2020,0.033384,0.132104,-0.888822,,,,101,0,-0.130604,0,-0.218053,-0.113886,86,,,,,,,,,,,,
selfpnl_lb10_thrm0p02_rec1_h0p08,candidate,10,-0.02,1,0.08,0.156495,0.363861,-0.107195,152,2,-0.227772,-0.123606,-0.203663,95,50,-0.026418,0.09528,-0.088886,145,25,0.034238,-0.127783,-0.156275,202,28,-0.028004,-0.055624,-0.140374,167,2,0.036094,0.031736,-0.16574,259,5,2,0,"{""name"": ""selfpnl_lb10_thrm0p02_rec1_h0p08"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.02}",2020,0.034481,0.131694,-0.892883,,,,102,0,-0.130604,0,-0.227772,-0.123606,95,,,,,,,,,,,,
selfpnl_lb10_thr0p01_rec1_h0p05,candidate,10,0.01,1,0.05,0.158772,0.366138,-0.104947,142,158,-0.213745,-0.109578,-0.191989,92,187,-0.025491,0.096207,-0.088886,133,184,0.016219,-0.145802,-0.174896,147,169,-0.030563,-0.058183,-0.13573,143,204,0.031476,0.027118,-0.155945,229,181,1,0,"{""name"": ""selfpnl_lb10_thr0p01_rec1_h0p05"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.01}",2020,0.030083,0.132081,-0.909418,,,,103,0,-0.130604,0,-0.213745,-0.109578,92,,,,,,,,,,,,
selfpnl_lb10_thrm0p02_rec1_h0p05,candidate,10,-0.02,1,0.05,0.152012,0.359378,-0.107737,152,2,-0.227772,-0.123606,-0.203663,95,50,-0.03497,0.086729,-0.088886,150,25,0.03251,-0.129511,-0.15744,202,28,-0.028004,-0.055624,-0.140374,167,2,0.037193,0.032835,-0.165164,260,5,1,0,"{""name"": ""selfpnl_lb10_thrm0p02_rec1_h0p05"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.02}",2020,0.031748,0.13192,-0.910032,,,,104,0,-0.130604,0,-0.227772,-0.123606,95,,,,,,,,,,,,
selfpnl_lb10_thr0_rec3_h0p05,candidate,10,0.0,3,0.05,0.16527,0.372635,-0.105075,142,97,-0.216976,-0.112809,-0.195354,92,145,-0.010388,0.111311,-0.093141,135,129,0.015483,-0.146538,-0.175749,149,110,-0.028039,-0.055659,-0.1375,152,133,0.033143,0.028785,-0.153706,238,109,1,0,"{""name"": ""selfpnl_lb10_thr0_rec3_h0p05"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.0}",2020,0.035094,0.133034,-0.919075,,,,105,0,-0.130604,0,-0.216976,-0.112809,92,,,,,,,,,,,,
selfpnl_lb10_thr0p01_rec3_h0p05,candidate,10,0.01,3,0.05,0.15475,0.362116,-0.106391,140,158,-0.219083,-0.114916,-0.19703,82,187,-0.017628,0.10407,-0.088886,115,184,0.017798,-0.144223,-0.172045,135,169,-0.027346,-0.054966,-0.135639,135,204,0.016412,0.012054,-0.15591,227,181,2,0,"{""name"": ""selfpnl_lb10_thr0p01_rec3_h0p05"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.01}",2020,0.028797,0.131774,-0.920026,,,,106,0,-0.130604,0,-0.219083,-0.114916,82,,,,,,,,,,,,
selfpnl_lb10_thr0p01_rec2_h0p05,candidate,10,0.01,2,0.05,0.158523,0.365889,-0.104947,142,158,-0.215222,-0.111056,-0.193571,90,187,-0.017995,0.103703,-0.088886,116,184,0.016173,-0.145848,-0.175414,147,169,-0.029958,-0.057577,-0.135639,137,204,0.011545,0.007187,-0.16017,226,181,1,0,"{""name"": ""selfpnl_lb10_thr0p01_rec2_h0p05"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.01}",2020,0.027658,0.133011,-0.921255,,,,107,0,-0.130604,0,-0.215222,-0.111056,90,,,,,,,,,,,,
selfpnl_lb10_thr0_rec2_h0p05,candidate,10,0.0,2,0.05,0.171448,0.378814,-0.102388,143,97,-0.217432,-0.113265,-0.195583,91,145,-0.019997,0.101701,-0.089711,139,129,0.013028,-0.148993,-0.176105,167,110,-0.028644,-0.056264,-0.138154,154,133,0.032042,0.027684,-0.154538,238,109,1,0,"{""name"": ""selfpnl_lb10_thr0_rec2_h0p05"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.0}",2020,0.033575,0.132179,-0.955539,,,,108,0,-0.130604,0,-0.217432,-0.113265,91,,,,,,,,,,,,
selfpnl_lb60_thr0p01_rec1_h0p05,candidate,60,0.01,1,0.05,0.140524,0.347889,-0.107732,150,78,-0.142468,-0.038301,-0.145226,79,182,-0.033183,0.088515,-0.088886,135,151,0.036147,-0.125874,-0.156165,159,101,-0.027026,-0.054646,-0.140075,151,133,0.028741,0.024383,-0.152359,250,110,3,0,"{""name"": ""selfpnl_lb60_thr0p01_rec1_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.01}",2021,0.007184,0.140311,-0.066694,,,,1,1,-0.050441,1,,,,-0.033183,0.088515,135,,,,,,,,,
selfpnl_lb60_thr0p01_rec1_h0p1,candidate,60,0.01,1,0.1,0.10713,0.314495,-0.107732,153,78,-0.142934,-0.038767,-0.144576,77,182,-0.034405,0.087294,-0.088886,119,151,0.030552,-0.131469,-0.160711,160,101,-0.028582,-0.056202,-0.141922,140,133,0.051334,0.046975,-0.156197,230,110,1,0,"{""name"": ""selfpnl_lb60_thr0p01_rec1_h0p1"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.01}",2021,0.0035,0.142228,-0.092607,,,,2,0,-0.050441,1,,,,-0.034405,0.087294,119,,,,,,,,,
selfpnl_lb10_thrm0p01_rec3_h0p1,candidate,10,-0.01,3,0.1,0.151758,0.359123,-0.10722,151,20,-0.145696,-0.041529,-0.151336,89,89,-0.007706,0.113992,-0.088886,108,67,0.038189,-0.123832,-0.160035,170,54,-0.025293,-0.052913,-0.138685,155,46,0.033942,0.029584,-0.159382,235,41,3,0,"{""name"": ""selfpnl_lb10_thrm0p01_rec3_h0p1"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": -0.01}",2021,0.01058,0.143332,-0.096333,,,,3,0,-0.050441,1,,,,-0.007706,0.113992,108,,,,,,,,,
selfpnl_lb10_thrm0p01_rec2_h0p1,candidate,10,-0.01,2,0.1,0.151782,0.359148,-0.107901,151,20,-0.145713,-0.041547,-0.151336,90,89,0.018126,0.139824,-0.102856,111,67,0.043483,-0.118538,-0.158571,189,54,-0.025903,-0.053523,-0.139241,156,46,0.015595,0.011237,-0.162774,245,41,3,0,"{""name"": ""selfpnl_lb10_thrm0p01_rec2_h0p1"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": -0.01}",2021,0.007849,0.143965,-0.099392,,,,4,0,-0.050441,1,,,,0.018126,0.139824,111,,,,,,,,,
selfpnl_lb60_thrm0p01_rec2_h0p05,candidate,60,-0.01,2,0.05,0.152012,0.359378,-0.107737,152,33,-0.140401,-0.036234,-0.144266,79,156,-0.035897,0.085801,-0.088886,135,124,0.027581,-0.13444,-0.163146,189,70,-0.029889,-0.057509,-0.141391,160,78,0.036235,0.031877,-0.164068,254,81,0,0,"{""name"": ""selfpnl_lb60_thrm0p01_rec2_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.01}",2021,0.009108,0.144122,-0.103233,,,,5,0,-0.050441,1,,,,-0.035897,0.085801,135,,,,,,,,,
selfpnl_lb60_thrm0p01_rec3_h0p05,candidate,60,-0.01,3,0.05,0.152012,0.359378,-0.107737,152,33,-0.140401,-0.036234,-0.144266,79,156,-0.035897,0.085801,-0.088886,135,124,0.027581,-0.13444,-0.163146,189,70,-0.029889,-0.057509,-0.141391,160,78,0.036235,0.031877,-0.164068,254,81,0,0,"{""name"": ""selfpnl_lb60_thrm0p01_rec3_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.01}",2021,0.009108,0.144122,-0.103233,,,,6,0,-0.050441,1,,,,-0.035897,0.085801,135,,,,,,,,,
selfpnl_lb60_thr0p01_rec1_h0p08,candidate,60,0.01,1,0.08,0.139387,0.346753,-0.107732,149,78,-0.146805,-0.042638,-0.148382,78,182,-0.029511,0.092188,-0.088886,112,151,0.03677,-0.125251,-0.156634,157,101,-0.025765,-0.053385,-0.139977,143,133,0.046632,0.042274,-0.149493,235,110,3,0,"{""name"": ""selfpnl_lb60_thr0p01_rec1_h0p08"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": 0.01}",2021,0.010044,0.140444,-0.107237,,,,7,0,-0.050441,1,,,,-0.029511,0.092188,112,,,,,,,,,
selfpnl_lb60_thr0p01_rec2_h0p05,candidate,60,0.01,2,0.05,0.122496,0.329862,-0.107723,158,78,-0.142468,-0.038301,-0.145226,79,182,-0.033183,0.088515,-0.088886,135,151,0.036147,-0.125874,-0.156165,159,101,-0.03216,-0.05978,-0.139949,149,133,0.034769,0.030411,-0.152286,249,110,2,0,"{""name"": ""selfpnl_lb60_thr0p01_rec2_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.01}",2021,0.003757,0.14027,-0.114271,,,,8,0,-0.050441,1,,,,-0.033183,0.088515,135,,,,,,,,,
selfpnl_lb60_thr0p01_rec3_h0p05,candidate,60,0.01,3,0.05,0.140735,0.348101,-0.107723,150,78,-0.142468,-0.038301,-0.145226,79,182,-0.033183,0.088515,-0.088886,135,151,0.036147,-0.125874,-0.156165,159,101,-0.032656,-0.060275,-0.140407,149,133,0.031937,0.027579,-0.154318,248,110,2,0,"{""name"": ""selfpnl_lb60_thr0p01_rec3_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.01}",2021,0.006739,0.140768,-0.116373,,,,9,0,-0.050441,1,,,,-0.033183,0.088515,135,,,,,,,,,
selfpnl_lb10_thrm0p02_rec3_h0p08,candidate,10,-0.02,3,0.08,0.15148,0.358846,-0.10789,174,2,-0.145867,-0.0417,-0.151539,87,50,-0.008953,0.112746,-0.088886,121,25,0.033573,-0.128448,-0.160221,196,28,-0.029457,-0.057077,-0.141674,168,2,0.036412,0.032054,-0.165749,259,5,2,0,"{""name"": ""selfpnl_lb10_thrm0p02_rec3_h0p08"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.02}",2021,0.009228,0.145415,-0.117045,,,,10,0,-0.050441,1,,,,-0.008953,0.112746,121,,,,,,,,,
selfpnl_lb10_thrm0p02_rec3_h0p1,candidate,10,-0.02,3,0.1,0.15148,0.358846,-0.10789,174,2,-0.145867,-0.0417,-0.151539,87,50,-0.017785,0.103913,-0.088886,146,25,0.031737,-0.130284,-0.160221,196,28,-0.029725,-0.057345,-0.14193,168,2,0.036412,0.032054,-0.165749,259,5,2,0,"{""name"": ""selfpnl_lb10_thrm0p02_rec3_h0p1"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": -0.02}",2021,0.008807,0.145466,-0.120159,,,,11,0,-0.050441,1,,,,-0.017785,0.103913,146,,,,,,,,,
selfpnl_lb10_thrm0p01_rec1_h0p1,candidate,10,-0.01,1,0.1,0.152537,0.359903,-0.107432,151,20,-0.145867,-0.0417,-0.151539,87,89,0.004012,0.12571,-0.091064,136,67,0.030165,-0.131857,-0.160666,196,54,-0.029342,-0.056962,-0.142325,158,46,0.015248,0.01089,-0.162259,247,41,2,0,"{""name"": ""selfpnl_lb10_thrm0p01_rec1_h0p1"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": -0.01}",2021,0.004548,0.144844,-0.120433,,,,12,0,-0.050441,1,,,,0.004012,0.12571,136,,,,,,,,,
selfpnl_lb10_thrm0p01_rec1_h0p08,candidate,10,-0.01,1,0.08,0.152537,0.359903,-0.107432,151,20,-0.145867,-0.0417,-0.151539,87,89,-0.020521,0.101178,-0.088886,124,67,0.030396,-0.131625,-0.16044,196,54,-0.029604,-0.057224,-0.14256,157,46,0.024182,0.019824,-0.160074,252,41,2,0,"{""name"": ""selfpnl_lb10_thrm0p01_rec1_h0p08"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.01}",2021,0.006329,0.144409,-0.121163,,,,13,0,-0.050441,1,,,,-0.020521,0.101178,124,,,,,,,,,
selfpnl_lb10_thrm0p01_rec2_h0p08,candidate,10,-0.01,2,0.08,0.151782,0.359148,-0.107901,151,20,-0.145713,-0.041547,-0.151336,90,89,-0.005327,0.116371,-0.088886,145,67,0.037032,-0.124989,-0.158571,192,54,-0.030002,-0.057621,-0.142922,158,46,0.021497,0.017139,-0.159837,247,41,2,0,"{""name"": ""selfpnl_lb10_thrm0p01_rec2_h0p08"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.01}",2021,0.006919,0.144113,-0.122939,,,,14,0,-0.050441,1,,,,-0.005327,0.116371,145,,,,,,,,,
selfpnl_lb60_thrm0p01_rec2_h0p08,candidate,60,-0.01,2,0.08,0.148196,0.355562,-0.107737,152,33,-0.143757,-0.039591,-0.14522,78,156,-0.028949,0.09275,-0.088886,115,124,0.02541,-0.136611,-0.165246,186,70,-0.029628,-0.057248,-0.141199,154,78,0.036002,0.031643,-0.147703,241,81,1,0,"{""name"": ""selfpnl_lb60_thrm0p01_rec2_h0p08"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.01}",2021,0.007245,0.141421,-0.133451,,,,15,0,-0.050441,1,,,,-0.028949,0.09275,115,,,,,,,,,
selfpnl_lb20_thr0_rec2_h0p1,candidate,20,0.0,2,0.1,0.163168,0.370534,-0.105054,150,82,-0.149705,-0.045539,-0.138733,92,157,-0.026661,0.095037,-0.088886,91,125,0.036423,-0.125599,-0.156289,171,110,-0.02459,-0.052209,-0.137146,142,134,0.029834,0.025476,-0.152185,229,102,3,0,"{""name"": ""selfpnl_lb20_thr0_rec2_h0p1"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.0}",2021,0.011026,0.137881,-0.134614,,,,16,0,-0.050441,1,,,,-0.026661,0.095037,91,,,,,,,,,
selfpnl_lb60_thrm0p01_rec3_h0p08,candidate,60,-0.01,3,0.08,0.148624,0.355989,-0.107737,152,33,-0.143757,-0.039591,-0.14522,78,156,-0.028949,0.09275,-0.088886,115,124,0.02541,-0.136611,-0.165246,186,70,-0.029836,-0.057456,-0.141372,155,78,0.036002,0.031643,-0.147703,241,81,1,0,"{""name"": ""selfpnl_lb60_thrm0p01_rec3_h0p08"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.01}",2021,0.007289,0.141456,-0.135495,,,,17,0,-0.050441,1,,,,-0.028949,0.09275,115,,,,,,,,,
selfpnl_lb60_thr0p01_rec3_h0p1,candidate,60,0.01,3,0.1,0.109727,0.317093,-0.107262,151,78,-0.142934,-0.038767,-0.144576,77,182,-0.034405,0.087294,-0.088886,119,151,0.030552,-0.131469,-0.160711,160,101,-0.033704,-0.061323,-0.142225,138,133,0.07983,0.075472,-0.156249,229,110,1,0,"{""name"": ""selfpnl_lb60_thr0p01_rec3_h0p1"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.01}",2021,0.008694,0.142205,-0.138627,,,,18,0,-0.050441,1,,,,-0.034405,0.087294,119,,,,,,,,,
selfpnl_lb60_thr0p01_rec2_h0p1,candidate,60,0.01,2,0.1,0.134643,0.342009,-0.107262,147,78,-0.142934,-0.038767,-0.144576,77,182,-0.034405,0.087294,-0.088886,119,151,0.030552,-0.131469,-0.160711,160,101,-0.033693,-0.061313,-0.142218,138,133,0.040904,0.036546,-0.156125,230,110,1,0,"{""name"": ""selfpnl_lb60_thr0p01_rec2_h0p1"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.01}",2021,0.005894,0.142178,-0.14131,,,,19,0,-0.050441,1,,,,-0.034405,0.087294,119,,,,,,,,,
selfpnl_lb60_thr0p01_rec2_h0p08,candidate,60,0.01,2,0.08,0.143151,0.350517,-0.107262,149,78,-0.146805,-0.042638,-0.148382,78,182,-0.029511,0.092188,-0.088886,112,151,0.036604,-0.125417,-0.15662,156,101,-0.031397,-0.059017,-0.140266,141,133,0.051512,0.047154,-0.149465,233,110,2,0,"{""name"": ""selfpnl_lb60_thr0p01_rec2_h0p08"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": 0.01}",2021,0.010613,0.140399,-0.143187,,,,20,0,-0.050441,1,,,,-0.029511,0.092188,112,,,,,,,,,
selfpnl_lb10_thrm0p02_rec2_h0p08,candidate,10,-0.02,2,0.08,0.15148,0.358846,-0.10789,174,2,-0.145867,-0.0417,-0.151539,87,50,-0.024242,0.097456,-0.088886,145,25,0.024959,-0.137062,-0.165681,200,28,-0.027978,-0.055598,-0.140349,166,2,0.036094,0.031736,-0.16574,259,5,1,0,"{""name"": ""selfpnl_lb10_thrm0p02_rec2_h0p08"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.02}",2021,0.007738,0.14624,-0.143272,,,,21,0,-0.050441,1,,,,-0.024242,0.097456,145,,,,,,,,,
selfpnl_lb60_thrm0p02_rec2_h0p08,candidate,60,-0.02,2,0.08,0.152012,0.359378,-0.107737,152,17,-0.148742,-0.044575,-0.145583,84,129,-0.028949,0.09275,-0.088886,115,117,0.030629,-0.131392,-0.159257,195,66,-0.029429,-0.057048,-0.14095,156,63,0.039398,0.03504,-0.166296,250,54,2,0,"{""name"": ""selfpnl_lb60_thrm0p02_rec2_h0p08"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.02}",2021,0.008774,0.143965,-0.145608,,,,22,0,-0.050441,1,,,,-0.028949,0.09275,115,,,,,,,,,
selfpnl_lb20_thrm0p01_rec2_h0p05,candidate,20,-0.01,2,0.05,0.16189,0.369256,-0.103344,156,42,-0.150825,-0.046659,-0.138571,87,117,-0.029579,0.092119,-0.08892,113,96,0.032091,-0.12993,-0.157966,182,81,-0.026271,-0.053891,-0.138574,156,79,0.029919,0.025561,-0.167854,254,62,3,0,"{""name"": ""selfpnl_lb20_thrm0p01_rec2_h0p05"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.01}",2021,0.009361,0.141262,-0.148325,,,,23,0,-0.050441,1,,,,-0.029579,0.092119,113,,,,,,,,,
selfpnl_lb60_thr0_rec3_h0p1,candidate,60,0.0,3,0.1,0.132836,0.340202,-0.107732,151,53,-0.142934,-0.038767,-0.144576,77,176,-0.037346,0.084352,-0.088886,106,138,0.050245,-0.111777,-0.156275,181,80,-0.03168,-0.059299,-0.142937,143,95,0.031,0.026641,-0.155055,236,93,1,0,"{""name"": ""selfpnl_lb60_thr0_rec3_h0p1"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.0}",2021,0.007893,0.141315,-0.148375,,,,24,0,-0.050441,1,,,,-0.037346,0.084352,106,,,,,,,,,
selfpnl_lb20_thr0_rec3_h0p05,candidate,20,0.0,3,0.05,0.134247,0.341613,-0.104417,155,82,-0.14853,-0.044363,-0.137282,82,157,-0.035562,0.086137,-0.088886,97,125,0.035728,-0.126293,-0.156627,179,110,-0.026967,-0.054587,-0.136562,153,134,0.03099,0.026632,-0.166437,244,102,2,0,"{""name"": ""selfpnl_lb20_thr0_rec3_h0p05"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.0}",2021,0.005094,0.140265,-0.149673,,,,25,0,-0.050441,1,,,,-0.035562,0.086137,97,,,,,,,,,
selfpnl_lb60_thrm0p01_rec1_h0p08,candidate,60,-0.01,1,0.08,0.148196,0.355562,-0.107737,152,33,-0.148824,-0.044657,-0.145442,78,156,-0.028949,0.09275,-0.088886,115,124,0.030629,-0.131392,-0.159257,195,70,-0.029755,-0.057374,-0.141258,154,78,0.036009,0.031651,-0.147703,243,81,2,0,"{""name"": ""selfpnl_lb60_thrm0p01_rec1_h0p08"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.01}",2021,0.007251,0.140279,-0.150289,,,,26,0,-0.050441,1,,,,-0.028949,0.09275,115,,,,,,,,,
selfpnl_lb10_thr0_rec1_h0p1,candidate,10,0.0,1,0.1,0.139733,0.347099,-0.104706,147,97,-0.145696,-0.041529,-0.151336,89,145,-0.013252,0.108446,-0.088886,137,129,0.023906,-0.138115,-0.164979,160,110,-0.025341,-0.052961,-0.138256,144,133,0.018189,0.013831,-0.154502,229,109,2,0,"{""name"": ""selfpnl_lb10_thr0_rec1_h0p1"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.0}",2021,0.002158,0.142756,-0.154461,,,,27,0,-0.050441,1,,,,-0.013252,0.108446,137,,,,,,,,,
selfpnl_lb10_thrm0p01_rec3_h0p08,candidate,10,-0.01,3,0.08,0.151758,0.359123,-0.10722,151,20,-0.145696,-0.041529,-0.151336,89,89,0.001017,0.122715,-0.088886,111,67,0.02511,-0.136911,-0.164606,174,54,-0.02925,-0.05687,-0.142243,157,46,0.023812,0.019454,-0.156678,241,41,1,0,"{""name"": ""selfpnl_lb10_thrm0p01_rec3_h0p08"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.01}",2021,0.005147,0.144417,-0.154907,,,,28,0,-0.050441,1,,,,0.001017,0.122715,111,,,,,,,,,
