bond_code,bond_name,meeting_date,ratio,T+0,T+1,T+2,T+3,T+4,T+5,T+6,T+7,T+8,T+9,T+10,T+11,T+12,T+13,T+14,T+15,T+16,T+17,T+18,T+19,T+20,T+21,T+22,T+23,T+24,T+25,T+26,T+27,T+28,T+29,T+30,T+31,T+32,T+33,T+34,T+35,T+36,T+37,T+38,T+39,T+40,T+41,T+42,T+43,T+44,T+45,T+46,T+47,T+48,T+49,T+50,T+51,T+52,T+53,T+54,T+55,T+56,T+57,T+58,T+59,T+60
113653,永22转债,2025-09-23,0.7399103139013453,125.852,127.752,128.999,129.527,130.94,131.025,130.696,130.869,130.56,129.932,131.601,129.992,128.367,129.062,130.824,129.643,131.098,132.879,132.818,131.56,132.157,131.09,132.942,134.957,133.447,135.016,135.11,138.342,137.617,136.98,137.0,138.428,136.275,135.809,135.922,136.328,135.712,132.669,133.795,133.746,132.168,132.8,133.469,133.146,132.317,132.394,131.788,133.724,134.997,137.668,142.77,140.264,139.305,137.187,135.011,136.145,135.5,135.651,136.634,137.994,139.112
113654,永02转债,2024-09-11,0.6998556998556998,98.48,95.412,94.601,94.521,95.965,95.252,94.17,96.999,97.317,98.988,101.608,104.092,108.064,102.869,102.928,99.6,101.341,101.527,101.905,102.224,103.655,104.782,105.422,104.802,103.405,104.967,106.867,104.55,102.607,103.989,102.519,104.379,107.317,106.491,108.835,107.643,108.325,107.799,108.085,106.765,106.501,105.148,108.412,111.297,112.793,108.864,109.309,108.136,110.496,110.632,114.901,115.213,114.562,114.101,115.414,115.441,115.682,116.981,117.822,119.578,117.073
113655,欧22转债,2025-08-22,0.45577312626603644,128.628,133.831,133.73,128.499,129.391,128.894,129.108,127.86,129.262,129.261,130.842,132.325,131.794,130.855,131.457,131.931,130.583,129.577,130.164,128.36,128.981,126.958,126.151,127.252,128.032,127.002,128.082,128.382,128.595,128.334,129.792,128.468,128.858,128.122,128.473,128.352,129.169,129.344,129.965,129.41,130.402,129.664,130.049,129.524,129.706,128.688,127.465,127.449,128.089,128.624,130.172,130.266,130.069,130.667,130.356,129.689,129.711,130.248,131.116,129.884,129.983
113657,再22转债,2025-01-06,0.7191201353637902,112.184,112.01,111.203,111.726,111.019,111.099,112.63,112.14,112.114,113.177,113.7,114.133,113.945,114.305,114.37,114.654,115.606,116.922,117.5,117.688,118.001,118.008,117.415,117.024,117.204,116.145,116.37,116.409,117.113,116.7,116.995,118.0,116.812,114.761,113.923,115.3,115.074,116.387,116.998,116.693,115.666,115.271,114.669,115.674,115.987,119.095,117.377,117.56,116.35,114.923,115.39,116.103,116.008,114.76,114.685,115.467,115.491,115.3,110.251,109.799,111.576
113658,密卫转债,2024-05-06,0.4250242338378942,114.571,125.433,126.291,130.105,128.663,128.267,131.827,131.651,130.606,130.924,130.767,130.68,128.602,127.463,127.493,129.846,129.444,131.197,132.796,132.312,132.75,133.46,131.249,129.549,129.196,129.271,128.766,127.223,126.217,125.256,126.658,124.662,123.901,121.805,119.431,120.096,123.0,121.673,121.826,121.654,120.673,119.302,118.534,118.567,116.644,118.997,120.601,123.744,121.862,118.112,119.724,122.005,121.699,121.348,119.736,118.296,116.517,115.521,117.361,116.475,115.264
113661,福22转债,2025-03-13,0.45537340619307837,122.26,124.894,124.632,125.139,123.972,123.681,123.238,121.967,123.678,123.77,123.354,122.409,121.519,120.944,121.1,120.831,113.705,115.359,116.077,117.412,116.479,117.492,116.426,114.985,114.918,114.985,115.129,115.529,116.254,115.138,115.341,115.168,115.246,115.633,117.667,116.814,117.431,116.7,118.273,118.434,117.733,116.782,116.884,117.878,117.908,118.057,117.338,117.26,116.333,115.748,115.577,116.892,116.8,116.349,116.716,117.467,117.353,118.484,117.951,117.918,117.68
113663,新化转债,2024-09-18,0.6444939528962444,107.439,110.774,111.349,112.799,117.228,117.321,120.85,121.659,127.578,127.836,122.666,122.3,120.924,123.248,125.322,127.285,126.072,126.348,129.807,129.028,128.203,126.624,127.384,126.856,124.584,122.154,122.43,123.396,123.941,125.379,125.328,125.822,124.822,128.335,128.522,131.096,128.116,112.061,123.645,125.757,126.243,126.05,123.478,123.228,124.448,125.671,125.971,129.185,130.449,129.397,128.727,129.941,130.301,131.516,131.807,132.159,133.477,130.846,129.34,129.311,129.657
113668,鹿山转债,2024-07-22,0.3916155419222904,98.852,105.032,102.96,106.309,105.632,108.031,109.314,115.8,114.734,114.361,113.348,113.978,113.993,110.904,111.736,112.249,114.018,112.187,111.15,107.796,108.233,105.516,106.751,106.876,104.683,110.84,111.466,111.672,113.124,115.343,113.41,115.703,114.749,115.463,113.86,113.277,114.196,115.136,114.982,110.982,109.16,110.207,110.908,110.279,114.66,116.326,118.031,120.824,128.272,138.53,125.812,124.01,121.912,125.534,124.301,123.963,122.978,126.172,128.602,129.218,131.685
118007,山石转债,2025-07-14,0.6729200652528549,128.873,132.621,135.861,136.959,135.817,136.525,136.757,136.28,136.465,136.76,136.697,136.104,136.252,135.001,137.601,141.892,140.917,142.133,145.559,144.088,146.301,144.818,144.777,143.958,145.14,146.561,146.629,147.076,149.662,152.265,151.829,150.353,145.139,143.991,140.703,139.752,137.613,137.417,136.985,140.994,142.546,140.189,139.932,144.253,142.502,140.866,140.766,140.443,140.797,139.12,139.568,138.04,140.163,140.453,139.289,140.819,142.796,143.903,140.891,141.199,138.716
118008,海优转债,2025-04-21,0.6687625035724492,111.69,110.975,113.293,112.811,113.188,111.643,112.184,112.649,114.279,114.02,117.712,117.763,118.912,119.591,118.5,118.503,119.724,120.579,119.546,121.855,119.953,118.517,118.002,116.552,116.459,116.897,116.703,116.613,117.048,117.629,117.971,119.64,117.76,117.759,117.662,117.044,117.875,117.731,117.563,116.166,116.236,116.267,118.233,118.587,117.822,118.489,120.396,119.869,120.003,120.533,119.409,121.43,124.068,123.187,124.599,124.697,124.664,122.481,122.193,124.776,124.154
118008,海优转债,2024-12-10,0.6379216043755698,102.911,101.901,102.534,101.897,100.279,98.311,99.572,99.216,98.84,98.455,99.233,98.525,99.162,99.604,99.489,98.801,98.303,97.595,95.237,95.923,95.225,97.986,97.036,96.394,98.068,98.752,98.37,98.628,99.256,99.085,98.703,99.037,99.4,98.791,98.915,99.335,102.511,102.259,102.41,105.015,104.405,103.272,103.583,102.354,106.173,106.151,106.178,104.911,105.699,107.606,106.333,106.153,105.733,106.116,106.278,106.861,107.608,109.718,114.304,115.954,112.675
118008,海优转债,2024-07-11,0.5053842613897837,83.601,78.615,77.166,77.083,76.196,75.171,75.242,73.974,73.587,72.363,73.668,73.937,73.481,73.341,74.798,74.936,74.62,72.913,73.655,73.662,73.77,73.745,74.209,75.797,75.005,75.176,73.578,73.068,72.798,72.595,72.699,72.647,73.356,72.691,72.736,73.529,74.672,73.981,74.6,75.2,77.557,77.047,75.734,75.129,75.6,75.77,74.589,72.867,72.63,72.525,70.843,71.807,72.073,72.842,76.364,80.792,84.342,78.76,78.676,76.754,77.585
118014,高测转债,2025-06-09,0.2944475602916433,117.143,120.542,121.499,121.351,119.802,120.073,119.368,119.201,119.561,119.915,120.125,122.258,124.284,123.58,123.698,124.977,124.867,125.403,125.341,124.506,124.094,128.941,127.843,128.555,127.88,126.668,126.686,129.509,131.601,132.275,133.85,135.846,134.461,137.989,140.871,143.772,149.733,147.623,143.589,145.415,146.282,152.386,164.175,161.601,169.87,163.867,155.039,151.739,144.43,155.493,160.681,175.873,172.352,166.067,164.007,162.958,156.527,148.583,151.278,149.789,143.973
118018,瑞科转债,2026-04-10,0.6793917825946295,135.154,138.006,139.924,140.505,143.702,144.642,146.028,144.288,144.63,142.2,141.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118023,广大转债,2025-03-06,0.6432038834951456,119.004,123.019,123.832,122.746,124.53,124.8,124.961,125.085,125.494,124.097,124.912,123.755,122.686,122.841,122.698,123.372,124.31,125.274,126.584,126.402,125.062,119.533,119.605,122.611,125.674,124.222,126.132,124.752,123.876,123.358,123.19,125.602,124.966,127.102,126.467,126.649,125.724,124.768,124.308,126.436,127.733,128.802,126.593,128.546,128.288,127.34,127.059,128.185,128.997,128.776,128.455,127.455,126.873,127.414,126.522,127.202,127.354,127.967,128.983,129.389,128.626
118025,奕瑞转债,2023-11-24,0.6487279291476279,117.289,122.814,123.062,123.314,122.775,122.78,124.865,124.535,124.013,124.026,126.296,127.411,127.073,128.998,127.583,126.319,127.741,126.968,128.723,129.331,128.644,129.634,129.319,132.587,136.418,142.388,137.197,133.085,134.775,131.892,131.057,132.043,129.24,130.402,129.893,129.877,129.236,124.653,125.55,126.726,124.189,124.404,122.895,125.162,122.925,120.688,120.375,117.9,120.533,119.968,121.914,129.786,131.486,127.452,123.879,126.345,128.415,126.326,129.773,127.791,127.401
118026,利元转债,2024-09-02,0.4666666666666667,82.652,90.158,92.206,92.044,91.089,91.285,90.926,91.891,91.399,88.927,86.468,86.515,85.313,84.8,88.442,90.615,92.564,98.923,111.01,127.658,113.04,110.154,106.299,107.753,106.848,106.175,105.463,109.234,112.349,112.105,115.22,111.997,116.158,117.259,113.989,111.786,110.615,107.76,109.325,111.44,113.248,117.644,116.964,140.357,161.068,159.983,155.312,146.712,142.087,141.561,144.681,140.55,134.088,135.866,131.91,133.722,131.828,132.935,134.099,129.277,123.877
118026,利元转债,2023-12-01,0.36109773712084736,108.154,109.259,108.26,108.573,108.214,108.449,108.221,108.048,107.388,107.05,106.832,105.681,105.214,104.471,104.441,104.784,104.32,103.95,103.988,107.374,108.438,108.07,106.521,105.242,104.618,103.613,103.603,103.609,105.026,105.322,104.719,104.203,103.317,102.889,102.823,100.296,100.3,99.381,100.609,100.12,99.165,98.53,97.056,97.024,95.708,93.279,93.8,94.204,94.886,95.708,96.219,97.688,97.98,98.122,98.427,98.188,97.198,97.231,98.535,98.04,96.66
118027,宏图转债,2026-03-18,0.5996580361504641,119.606,118.25,115.255,113.41,114.482,114.382,111.496,110.72,109.07,106.501,105.479,98.102,97.35,99.818,104.734,104.134,103.546,101.719,102.292,104.048,102.278,96.649,93.48,92.621,90.276,87.391,88.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118027,宏图转债,2025-02-13,0.6500476341695777,103.81,101.689,101.829,100.275,101.279,101.364,101.639,97.002,98.396,98.589,98.068,97.419,97.237,97.334,97.635,98.561,98.645,98.697,98.62,98.931,97.984,98.318,98.899,98.502,97.047,97.575,97.618,95.782,95.937,95.895,95.516,95.413,95.494,95.867,95.531,95.14,90.074,89.808,91.888,92.235,92.182,92.905,92.604,92.055,92.25,91.835,92.346,92.749,93.521,93.193,93.538,92.243,92.22,92.188,92.944,93.479,93.76,93.881,94.534,94.584,94.432
118031,天23转债,2025-08-14,0.64,119.304,122.13,124.779,124.528,125.277,125.927,127.843,127.196,126.216,121.256,121.772,122.426,121.215,120.422,121.01,123.244,128.151,127.857,125.835,123.957,125.6,126.224,124.828,124.739,125.438,124.212,123.502,122.51,121.744,124.105,124.766,124.276,125.315,126.371,128.396,126.914,125.645,126.314,128.368,127.229,125.571,125.696,126.529,125.598,125.768,125.431,127.241,126.315,130.41,128.797,130.533,134.71,133.507,141.051,141.405,138.965,138.358,138.351,134.87,135.502,132.579
118031,天23转债,2025-02-24,0.3653902367728734,109.689,108.648,112.733,113.088,112.645,110.965,110.895,110.603,111.728,111.796,111.78,110.822,110.301,109.942,111.3,111.85,112.03,111.445,110.95,110.519,109.563,110.684,111.424,110.739,110.838,109.193,109.15,109.08,108.656,102.871,99.079,98.96,99.607,98.17,96.755,96.597,95.586,95.638,96.711,96.313,96.462,97.146,96.762,96.758,95.731,95.099,95.151,95.743,95.121,95.749,95.758,97.25,98.21,98.076,98.264,98.35,98.018,98.414,99.265,98.182,98.095
118034,晶能转债,2025-11-17,0.4710682492581602,121.796,121.832,122.396,121.909,120.079,120.0,120.558,119.701,118.898,119.384,119.592,119.286,118.634,118.103,118.384,119.149,118.813,119.113,118.533,118.895,119.126,118.485,119.19,118.97,119.797,119.666,119.485,119.308,119.893,120.556,120.813,120.25,120.015,120.957,122.464,122.677,124.983,124.835,127.709,126.71,124.881,124.456,124.888,125.748,123.672,124.545,125.957,129.697,127.685,129.183,129.332,129.262,126.395,125.622,129.544,135.751,130.014,132.443,132.359,130.968,129.353
118037,上声转债,2024-06-06,0.6222128733697938,116.895,118.432,120.109,121.925,123.685,123.28,122.502,123.092,122.35,120.107,118.79,117.136,116.29,118.578,118.204,119.299,119.602,118.75,116.838,116.801,116.34,114.249,116.268,116.956,119.443,118.452,116.871,116.192,113.453,112.672,113.407,111.894,109.668,106.78,106.825,108.3,106.625,106.1,109.09,108.552,107.694,106.186,107.377,108.096,107.88,106.881,106.609,106.568,106.162,104.848,103.18,102.887,100.028,100.925,101.408,99.802,103.224,101.185,102.169,105.213,106.649
118038,金宏转债,2024-10-14,0.707081942899518,113.895,115.541,117.1,116.996,120.859,122.7,121.435,121.507,120.483,121.92,122.407,120.187,117.6,119.19,118.373,118.794,120.167,119.729,120.377,121.09,123.966,123.519,123.0,121.31,119.009,116.059,117.951,119.235,118.972,117.06,118.002,117.326,118.229,118.034,118.503,119.741,119.801,119.257,119.195,119.883,118.953,120.57,122.562,122.609,121.814,119.999,118.793,120.021,119.701,120.18,119.99,120.107,119.064,119.504,119.457,119.345,118.487,117.146,117.344,116.842,118.158
118040,宏微转债,2024-01-29,0.6415396952686447,112.997,111.668,108.5,108.315,106.886,104.574,107.409,107.007,109.917,110.0,111.057,111.786,112.308,111.879,112.802,114.952,110.252,112.588,113.863,113.444,111.901,110.726,109.692,109.905,111.526,112.441,112.498,112.315,112.347,113.721,113.998,114.482,114.117,112.752,111.123,109.4,107.649,108.078,108.996,109.598,109.037,108.812,107.69,108.391,107.613,107.508,107.723,105.78,102.985,103.84,104.157,103.583,102.853,103.29,103.917,104.18,102.519,102.908,102.537,103.501,103.856
118045,盟升转债,2024-09-27,0.6025128498001142,106.881,114.443,137.332,129.5,128.185,122.787,128.929,130.07,133.321,131.011,134.392,153.691,149.184,156.664,153.912,150.82,149.036,141.098,138.351,144.999,138.974,141.138,152.441,155.638,161.176,184.044,191.955,192.826,184.063,175.914,179.341,169.065,170.955,169.408,169.948,161.569,161.443,163.355,170.999,175.384,175.191,173.035,169.358,165.406,167.909,167.443,165.408,168.436,169.157,186.132,188.472,180.096,173.323,177.101,180.92,181.584,172.59,174.147,170.117,174.145,180.626
123001,蓝标转债,2018-09-07,0.5403472931562819,92.81,93.348,94.14,94.032,93.96,93.68,92.987,93.71,94.102,94.0,94.796,94.289,94.365,93.91,94.086,93.33,93.427,92.9,90.1,90.581,90.633,90.008,90.211,90.081,90.436,91.26,91.32,91.76,92.2,92.912,92.88,93.181,93.73,94.2,95.8,95.449,94.975,95.0,94.901,94.748,95.677,97.199,96.8,97.8,98.8,98.92,97.111,97.125,96.99,95.361,95.32,95.677,96.5,95.6,95.65,97.0,97.52,97.293,96.78,96.509,96.342
123001,蓝标转债,2017-05-17,0.6688963210702341,102.811,104.499,104.82,104.55,103.2,103.505,104.28,104.73,101.28,101.32,101.052,102.0,103.48,104.6,104.1,104.9,104.1,104.28,104.5,105.111,105.11,105.429,106.603,106.6,105.78,105.25,106.35,106.36,106.0,105.3,105.11,106.051,105.692,105.988,106.12,106.289,105.8,105.3,104.482,104.999,105.0,103.69,103.7,104.25,104.45,104.61,105.2,104.92,104.85,105.75,105.69,106.79,106.6,106.597,107.579,107.55,107.4,106.75,105.8,105.49,105.166
123003,蓝思转债,2019-03-29,0.6504975124378111,107.34,106.672,107.18,107.29,107.5,106.5,106.75,105.5,104.9,104.754,103.8,103.3,105.754,106.001,106.166,105.12,104.7,104.7,102.65,101.71,100.589,101.25,98.28,98.305,98.3,98.5,99.119,98.024,98.501,98.72,98.72,97.8,97.35,97.51,97.6,97.5,97.21,97.5,97.3,97.301,97.1,96.838,96.48,96.55,96.5,96.2,96.0,96.3,96.0,95.801,95.12,94.89,94.1,94.15,94.55,95.32,95.21,95.003,95.2,96.35,96.997
123003,蓝思转债,2018-08-13,0.6650124069478908,94.99,95.9,95.28,95.519,95.22,94.88,95.62,95.79,95.41,95.55,96.907,97.305,97.17,96.901,96.802,96.58,95.85,95.851,95.9,95.901,95.21,95.162,95.01,95.39,94.8,94.104,93.78,93.86,93.5,93.701,93.71,93.702,93.734,93.65,93.0,93.05,92.821,92.35,92.53,91.84,91.4,91.31,89.881,90.909,90.914,90.6,90.5,90.04,89.96,89.901,90.2,90.6,91.201,92.411,92.101,91.2,91.158,91.1,90.96,91.156,91.51
123004,铁汉转债,2023-07-13,0.6524064171122994,110.1,114.0,113.9,113.78,114.2,113.99,114.0,113.79,114.21,115.88,115.45,116.34,117.25,116.61,115.73,115.49,115.18,113.23,113.27,112.99,112.93,111.76,111.82,111.0,110.94,111.22,112.6,112.71,110.76,110.95,110.07,109.57,111.05,111.4,110.07,109.1,109.0,109.27,108.8,108.79,107.72,107.48,107.49,107.85,107.6,107.04,107.75,107.74,107.44,107.2,106.9,107.25,106.99,106.97,106.81,107.11,106.54,106.54,106.39,106.6,106.39
123004,铁汉转债,2019-01-18,0.4848116646415553,93.84,94.44,94.498,94.59,94.35,94.3,92.254,91.52,91.356,91.17,92.999,94.1,94.71,95.001,96.2,100.0,102.81,102.82,102.8,102.8,103.55,106.6,107.58,108.6,108.9,110.9,121.545,128.151,126.8,124.011,117.0,119.85,121.497,118.02,113.571,116.369,120.77,120.85,120.299,122.02,120.007,118.09,113.05,113.393,113.001,117.7,119.768,120.862,121.189,121.2,121.554,121.0,118.01,115.765,115.4,114.401,114.4,115.2,116.46,115.475,113.8
123007,道氏转债,2018-12-21,0.6109324758842444,97.15,97.657,96.8,96.011,96.131,95.6,95.544,95.19,96.5,97.33,97.32,98.16,99.0,98.792,98.351,98.72,98.8,98.516,99.05,99.03,98.5,98.6,98.803,99.555,99.021,97.77,96.4,96.42,97.111,99.01,99.6,101.668,103.99,103.501,104.033,103.563,105.001,105.11,105.563,111.51,112.0,111.22,114.16,114.3,117.049,128.101,125.87,124.3,121.0,125.0,127.9,125.9,130.109,139.72,142.8,142.0,144.69,143.0,138.61,132.0,124.001
123010,博世转债,2022-05-19,0.6856127886323268,117.06,111.81,112.16,110.1,110.18,111.52,111.3,111.2,111.51,111.0,110.96,111.76,110.85,110.82,110.2,110.39,110.72,110.37,110.96,111.19,111.2,110.57,110.5,110.33,110.8,111.11,111.66,111.93,111.16,111.82,112.39,113.33,111.4,110.63,111.47,111.7,111.32,110.27,111.14,110.8,110.07,113.29,113.3,113.17,113.05,115.2,114.46,114.75,115.59,116.0,115.8,115.63,113.7,114.02,113.8,113.98,115.6,115.87,116.33,118.0,118.4
123011,德尔转债,2023-11-09,0.6780913978494624,119.111,119.266,119.96,120.449,122.634,120.88,122.999,124.4,124.662,122.33,122.3,120.5,121.97,124.597,123.549,123.7,123.564,122.498,120.862,121.035,120.55,119.834,119.732,119.3,118.602,119.277,118.808,117.81,117.6,116.884,117.368,116.5,116.237,115.0,115.421,117.5,118.8,118.683,116.981,117.0,116.0,115.45,116.945,117.355,117.48,118.06,118.231,118.011,115.6,115.165,114.14,112.749,113.084,112.89,113.978,113.63,113.026,112.645,112.1,112.03,112.066
123015,蓝盾转债,2023-05-08,0.6222222222222221,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,35.59,28.8,29.51,29.35,26.8,25.22,25.95,25.59,25.94,25.87,25.55,25.83,25.78,25.43,26.93,,,
123015,蓝盾转债,2023-01-31,0.5672268907563026,261.5,250.94,293.81,264.0,259.0,260.3,272.3,267.2,269.4,267.22,249.9,251.49,261.7,238.2,241.5,244.4,241.3,260.0,270.0,283.0,284.2,286.48,283.5,285.0,287.5,301.99,307.0,292.5,290.8,288.33,295.0,293.0,289.4,286.9,270.95,279.5,276.0,279.2,276.7,274.8,271.83,258.03,242.52,219.0,212.3,223.01,226.9,226.3,212.33,218.06,209.21,227.1,218.2,216.6,208.0,211.1,205.3,168.61,158.0,153.0,153.0
123015,蓝盾转债,2022-07-29,0.4110535405872193,315.72,310.7,291.36,295.0,298.0,291.1,287.5,291.0,285.6,286.65,280.0,274.0,270.26,270.58,257.0,263.03,251.73,252.8,242.55,226.1,222.2,210.0,219.88,228.28,217.69,224.5,227.8,227.6,226.4,224.89,227.4,225.57,228.98,217.81,214.2,204.08,207.0,214.0,208.5,201.9,202.6,204.48,195.32,197.1,198.0,203.16,200.57,213.8,218.19,218.71,224.5,225.12,224.0,218.31,221.8,216.6,211.3,214.26,214.72,205.3,205.0
123015,蓝盾转债,2018-12-10,0.7376425855513309,95.999,95.379,94.999,95.5,94.7,94.399,93.7,93.054,92.3,92.5,92.721,92.11,91.832,91.61,91.12,91.2,92.013,94.25,96.1,96.515,96.88,98.499,99.35,98.4,100.05,99.43,98.362,98.35,98.312,97.283,97.06,98.199,98.11,97.88,96.29,95.89,95.4,97.5,98.6,98.655,100.15,100.62,101.55,111.23,112.0,114.005,114.38,115.98,119.36,115.83,112.2,113.2,113.2,113.53,120.0,130.02,131.6,131.301,137.99,138.0,132.092
123023,迪森转债,2022-05-17,0.6647314949201742,115.7,117.97,119.12,118.51,119.28,117.02,119.2,118.41,117.59,119.39,119.35,119.45,118.2,120.45,120.01,120.34,119.1,119.3,118.59,119.0,119.8,120.14,120.3,120.71,120.0,118.74,119.25,120.21,120.57,122.05,120.87,121.69,122.85,122.79,122.2,121.1,122.17,124.08,123.41,120.64,122.65,123.1,122.78,124.92,125.33,125.8,125.31,125.0,125.07,126.1,128.41,131.6,130.28,129.73,126.49,125.58,126.13,126.28,127.4,128.89,133.38
123024,岱勒转债,2021-02-02,0.736144578313253,100.55,99.06,96.0,95.42,91.91,94.0,95.5,98.0,100.9,102.0,100.72,99.93,99.28,99.82,100.91,101.7,102.19,101.82,102.4,102.2,101.71,104.4,103.18,102.73,104.3,104.3,104.55,103.69,103.72,104.02,102.59,102.4,101.68,101.39,101.9,100.43,100.66,100.59,101.0,101.81,102.21,101.71,102.0,101.86,100.65,100.85,100.46,101.84,102.15,102.81,102.7,102.68,102.69,101.7,101.8,102.0,102.09,100.98,100.96,101.1,103.6
123044,红相转债,2024-02-22,0.5225988700564972,98.1,102.203,102.401,102.447,122.754,119.1,112.444,108.703,106.33,107.401,104.5,106.15,107.88,107.624,107.265,107.601,108.72,109.089,109.12,108.671,107.902,106.001,105.696,106.16,104.4,103.9,106.847,109.086,113.965,114.0,115.3,116.1,113.859,113.699,117.021,119.0,110.887,113.019,117.696,118.61,117.036,117.9,117.59,117.808,125.191,120.19,119.162,117.121,118.869,115.989,116.6,116.804,117.4,121.15,122.925,122.84,122.8,127.971,133.2,133.443,128.9
123044,红相转债,2023-11-22,0.3802363050483351,104.699,108.0,109.251,111.315,110.717,107.59,105.6,106.088,105.301,104.49,103.537,102.98,103.105,103.3,103.349,103.5,103.319,102.944,102.224,101.9,101.538,101.599,101.966,102.301,103.389,103.298,104.221,104.149,104.538,103.822,104.179,103.108,101.666,101.199,100.0,100.868,100.795,100.379,100.36,99.847,99.142,99.96,98.291,98.275,98.592,99.234,99.142,98.403,98.099,91.08,89.387,89.674,87.721,91.427,92.45,94.962,95.113,96.19,97.78,98.1,102.203
123056,雪榕转债,2024-03-28,0.37668161434977576,109.098,112.2,114.375,114.882,115.86,114.12,115.45,114.438,114.375,113.0,110.195,105.136,106.24,106.564,106.184,105.57,105.3,106.322,107.183,108.486,110.044,110.136,111.96,113.189,113.242,114.127,123.0,114.676,115.1,115.826,114.927,115.24,116.4,115.41,114.35,113.237,113.816,113.423,112.124,112.33,111.67,111.18,108.72,107.781,105.739,102.844,104.558,105.121,93.254,91.25,84.601,85.557,87.102,86.667,83.396,82.12,82.315,82.42,87.402,86.038,86.6
123064,万孚转债,2024-12-25,0.5557842733635241,116.873,116.848,117.259,117.4,116.381,115.904,115.5,115.778,116.156,115.731,116.016,115.693,115.37,116.598,116.537,115.964,116.514,117.3,117.322,116.879,116.878,117.429,116.97,117.852,118.798,118.952,119.18,118.979,118.527,118.074,122.654,123.45,122.702,123.204,124.831,125.84,124.45,123.386,124.031,123.099,121.3,120.394,121.816,121.289,122.679,122.666,122.597,122.2,121.333,120.501,122.126,122.09,122.5,119.0,120.5,118.784,117.64,118.735,118.846,119.4,119.0
123064,万孚转债,2022-02-10,0.7257501744591764,126.29,120.26,116.86,113.76,114.63,114.8,116.31,116.7,115.86,116.9,117.05,121.59,124.35,122.8,125.04,127.02,127.39,122.7,119.5,120.3,131.34,165.0,151.8,153.0,141.26,138.65,140.7,141.36,133.2,131.0,131.7,127.27,129.9,134.44,131.6,127.99,128.44,130.8,128.47,124.29,124.69,125.47,124.7,132.5,126.55,127.91,127.15,125.58,125.1,125.5,124.7,126.2,121.72,117.3,120.3,122.12,121.95,122.96,123.13,123.33,124.0
123071,天能转债,2021-05-18,0.6683291770573566,105.0,104.79,108.2,109.43,110.33,110.44,110.43,110.84,110.43,112.75,113.29,112.15,112.39,112.47,112.97,115.3,115.45,114.56,114.6,111.4,108.51,109.0,109.8,116.09,116.67,117.8,119.2,117.4,116.65,116.65,116.54,112.48,112.4,112.02,112.63,114.24,116.58,118.22,118.18,120.31,119.0,118.02,119.2,119.31,118.8,119.0,128.5,127.23,127.21,129.0,127.83,132.51,140.5,143.0,138.97,141.05,143.0,141.67,135.45,134.92,138.28
123073,同和转债,2021-01-07,0.654925701706109,99.9,99.5,98.4,98.0,95.11,97.6,105.8,104.34,105.05,105.98,105.4,106.5,104.9,104.42,102.05,100.2,100.12,103.3,102.0,101.21,100.13,99.7,97.4,97.88,99.0,99.28,102.15,111.81,109.95,108.6,105.53,106.0,107.42,106.74,108.08,108.8,110.21,110.37,110.6,108.48,108.8,108.26,106.4,107.23,109.1,110.55,112.37,115.02,113.69,113.35,113.68,115.28,114.7,114.8,116.98,118.4,117.66,116.88,116.8,115.52,119.28
123076,强力转债,2024-07-23,0.671957671957672,112.62,110.639,111.13,113.094,114.694,113.903,117.024,116.202,114.551,111.1,111.3,111.2,110.44,109.851,107.98,108.8,108.35,107.12,105.6,105.729,103.8,103.298,102.982,103.5,104.441,102.764,104.7,105.602,107.9,105.85,105.85,108.227,109.193,108.8,108.205,107.017,106.247,105.9,102.5,102.0,103.353,104.5,105.26,108.999,107.263,109.6,110.201,116.38,125.69,117.671,116.01,113.234,116.645,117.056,117.217,118.9,125.477,124.783,124.316,123.65,121.96
123081,精研转债,2021-10-08,0.6395131086142322,119.0,119.76,121.3,119.5,125.0,129.0,127.88,126.15,127.0,128.1,128.0,131.13,138.4,139.57,142.54,144.7,147.5,146.0,145.4,148.96,157.16,155.52,155.0,160.39,159.8,172.66,170.04,171.3,171.2,162.49,156.7,159.95,153.3,148.0,145.8,145.81,154.21,161.96,158.3,159.29,164.2,156.86,151.81,155.8,156.19,152.9,148.9,152.5,157.98,149.9,149.0,,,,,,,,,,
123086,海兰转债,2021-03-09,0.7176781002638523,97.99,97.81,100.4,99.92,100.01,100.57,101.52,101.6,102.55,104.61,103.8,103.3,102.7,103.17,103.68,104.79,103.4,103.0,102.4,102.8,104.78,104.2,105.5,104.0,102.55,104.49,104.33,104.82,106.3,109.5,112.5,110.41,107.93,106.9,102.59,102.4,102.45,101.54,102.38,102.39,102.65,104.95,104.42,105.0,105.46,104.39,104.9,104.86,105.71,105.29,105.84,105.86,107.06,107.52,108.75,110.6,109.9,108.0,107.65,107.93,108.0
