name,description,period,start,end,position_scale_config_json,params_json,total_return,excess_return,max_drawdown,win_rate,total_trades,n_days,score
ratio_1p5_or_mny_1p6_scale_0p75,期权型低估且价格/债底 > 1.5 或正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.75,2023,20230101,20231231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u4ef7\u683c/\u503a\u5e95 > 1.5 \u6216\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.75"", ""mode"": ""ratio_or_moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""ratio_1p5_or_mny_1p6_scale_0p75"", ""position_scale"": 0.75, ""ratio_threshold"": 1.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.057284,-0.029664,-0.119995,0.3869,168,242,-0.059663
ratio_1p5_or_mny_1p6_scale_0p75,期权型低估且价格/债底 > 1.5 或正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.75,2024,20240101,20241231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u4ef7\u683c/\u503a\u5e95 > 1.5 \u6216\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.75"", ""mode"": ""ratio_or_moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""ratio_1p5_or_mny_1p6_scale_0p75"", ""position_scale"": 0.75, ""ratio_threshold"": 1.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.008946,-0.004588,-0.162412,0.4223,251,242,-0.045191
ratio_1p5_or_mny_1p6_scale_0p5,期权型低估且价格/债底 > 1.5 或正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.5,2019,20190101,20191231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u4ef7\u683c/\u503a\u5e95 > 1.5 \u6216\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.5"", ""mode"": ""ratio_or_moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""ratio_1p5_or_mny_1p6_scale_0p5"", ""position_scale"": 0.5, ""ratio_threshold"": 1.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.313933,0.106567,-0.123617,0.6139,158,244,0.075663
ratio_1p5_or_mny_1p6_scale_0p5,期权型低估且价格/债底 > 1.5 或正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.5,2020,20200101,20201231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u4ef7\u683c/\u503a\u5e95 > 1.5 \u6216\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.5"", ""mode"": ""ratio_or_moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""ratio_1p5_or_mny_1p6_scale_0p5"", ""position_scale"": 0.5, ""ratio_threshold"": 1.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.078016,-0.182182,-0.156721,0.3604,111,243,-0.221362
ratio_1p5_or_mny_1p6_scale_0p5,期权型低估且价格/债底 > 1.5 或正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.5,2021,20210101,20211231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u4ef7\u683c/\u503a\u5e95 > 1.5 \u6216\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.5"", ""mode"": ""ratio_or_moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""ratio_1p5_or_mny_1p6_scale_0p5"", ""position_scale"": 0.5, ""ratio_threshold"": 1.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.14019,0.018492,-0.091998,0.5829,211,243,-0.004507
ratio_1p5_or_mny_1p6_scale_0p5,期权型低估且价格/债底 > 1.5 或正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.5,2022,20220101,20221231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u4ef7\u683c/\u503a\u5e95 > 1.5 \u6216\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.5"", ""mode"": ""ratio_or_moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""ratio_1p5_or_mny_1p6_scale_0p5"", ""position_scale"": 0.5, ""ratio_threshold"": 1.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.040502,0.12152,-0.109497,0.3803,234,242,0.094146
ratio_1p5_or_mny_1p6_scale_0p5,期权型低估且价格/债底 > 1.5 或正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.5,2023,20230101,20231231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u4ef7\u683c/\u503a\u5e95 > 1.5 \u6216\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.5"", ""mode"": ""ratio_or_moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""ratio_1p5_or_mny_1p6_scale_0p5"", ""position_scale"": 0.5, ""ratio_threshold"": 1.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.037343,-0.009723,-0.092335,0.4112,214,242,-0.032807
ratio_1p5_or_mny_1p6_scale_0p5,期权型低估且价格/债底 > 1.5 或正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.5,2024,20240101,20241231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u4ef7\u683c/\u503a\u5e95 > 1.5 \u6216\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.5"", ""mode"": ""ratio_or_moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""ratio_1p5_or_mny_1p6_scale_0p5"", ""position_scale"": 0.5, ""ratio_threshold"": 1.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.019595,-0.015236,-0.166612,0.4385,260,242,-0.056889
ratio_1p5_or_mny_1p6_scale_0p25,期权型低估且价格/债底 > 1.5 或正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.25,2019,20190101,20191231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u4ef7\u683c/\u503a\u5e95 > 1.5 \u6216\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.25"", ""mode"": ""ratio_or_moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""ratio_1p5_or_mny_1p6_scale_0p25"", ""position_scale"": 0.25, ""ratio_threshold"": 1.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.258025,0.050659,-0.136042,0.6173,162,244,0.016649
ratio_1p5_or_mny_1p6_scale_0p25,期权型低估且价格/债底 > 1.5 或正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.25,2020,20200101,20201231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u4ef7\u683c/\u503a\u5e95 > 1.5 \u6216\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.25"", ""mode"": ""ratio_or_moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""ratio_1p5_or_mny_1p6_scale_0p25"", ""position_scale"": 0.25, ""ratio_threshold"": 1.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.021699,-0.125866,-0.128619,0.3452,84,243,-0.158021
ratio_1p5_or_mny_1p6_scale_0p25,期权型低估且价格/债底 > 1.5 或正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.25,2021,20210101,20211231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u4ef7\u683c/\u503a\u5e95 > 1.5 \u6216\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.25"", ""mode"": ""ratio_or_moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""ratio_1p5_or_mny_1p6_scale_0p25"", ""position_scale"": 0.25, ""ratio_threshold"": 1.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.21221,0.090512,-0.116866,0.6772,254,243,0.061295
ratio_1p5_or_mny_1p6_scale_0p25,期权型低估且价格/债底 > 1.5 或正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.25,2022,20220101,20221231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u4ef7\u683c/\u503a\u5e95 > 1.5 \u6216\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.25"", ""mode"": ""ratio_or_moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""ratio_1p5_or_mny_1p6_scale_0p25"", ""position_scale"": 0.25, ""ratio_threshold"": 1.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.055654,0.106367,-0.103988,0.4669,272,242,0.08037
ratio_1p5_or_mny_1p6_scale_0p25,期权型低估且价格/债底 > 1.5 或正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.25,2023,20230101,20231231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u4ef7\u683c/\u503a\u5e95 > 1.5 \u6216\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.25"", ""mode"": ""ratio_or_moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""ratio_1p5_or_mny_1p6_scale_0p25"", ""position_scale"": 0.25, ""ratio_threshold"": 1.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.028505,-0.000885,-0.08395,0.4597,298,242,-0.021872
ratio_1p5_or_mny_1p6_scale_0p25,期权型低估且价格/债底 > 1.5 或正股/转股价 > 1.6 时，买入金额和排序金额乘以 0.25,2024,20240101,20241231,"{""description"": ""\u671f\u6743\u578b\u4f4e\u4f30\u4e14\u4ef7\u683c/\u503a\u5e95 > 1.5 \u6216\u6b63\u80a1/\u8f6c\u80a1\u4ef7 > 1.6 \u65f6\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u4e58\u4ee5 0.25"", ""mode"": ""ratio_or_moneyness"", ""moneyness_threshold"": 1.6, ""name"": ""ratio_1p5_or_mny_1p6_scale_0p25"", ""position_scale"": 0.25, ""ratio_threshold"": 1.5}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.006137,0.010495,-0.166195,0.4652,230,242,-0.031054
progressive_stocklike_position_scale,越像股票、越远离债底，买入金额和排序金额越低,2019,20190101,20191231,"{""description"": ""\u8d8a\u50cf\u80a1\u7968\u3001\u8d8a\u8fdc\u79bb\u503a\u5e95\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u8d8a\u4f4e"", ""mode"": ""progressive"", ""name"": ""progressive_stocklike_position_scale""}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.29801,0.090645,-0.122899,0.6325,166,244,0.05992
progressive_stocklike_position_scale,越像股票、越远离债底，买入金额和排序金额越低,2020,20200101,20201231,"{""description"": ""\u8d8a\u50cf\u80a1\u7968\u3001\u8d8a\u8fdc\u79bb\u503a\u5e95\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u8d8a\u4f4e"", ""mode"": ""progressive"", ""name"": ""progressive_stocklike_position_scale""}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.046826,-0.150993,-0.135423,0.3636,110,243,-0.184849
progressive_stocklike_position_scale,越像股票、越远离债底，买入金额和排序金额越低,2021,20210101,20211231,"{""description"": ""\u8d8a\u50cf\u80a1\u7968\u3001\u8d8a\u8fdc\u79bb\u503a\u5e95\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u8d8a\u4f4e"", ""mode"": ""progressive"", ""name"": ""progressive_stocklike_position_scale""}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.147382,0.025684,-0.120152,0.6205,224,243,-0.004354
progressive_stocklike_position_scale,越像股票、越远离债底，买入金额和排序金额越低,2022,20220101,20221231,"{""description"": ""\u8d8a\u50cf\u80a1\u7968\u3001\u8d8a\u8fdc\u79bb\u503a\u5e95\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u8d8a\u4f4e"", ""mode"": ""progressive"", ""name"": ""progressive_stocklike_position_scale""}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.025759,0.136262,-0.105964,0.4608,217,242,0.109771
progressive_stocklike_position_scale,越像股票、越远离债底，买入金额和排序金额越低,2023,20230101,20231231,"{""description"": ""\u8d8a\u50cf\u80a1\u7968\u3001\u8d8a\u8fdc\u79bb\u503a\u5e95\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u8d8a\u4f4e"", ""mode"": ""progressive"", ""name"": ""progressive_stocklike_position_scale""}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",-0.016014,0.011605,-0.067785,0.4148,176,242,-0.005341
progressive_stocklike_position_scale,越像股票、越远离债底，买入金额和排序金额越低,2024,20240101,20241231,"{""description"": ""\u8d8a\u50cf\u80a1\u7968\u3001\u8d8a\u8fdc\u79bb\u503a\u5e95\uff0c\u4e70\u5165\u91d1\u989d\u548c\u6392\u5e8f\u91d1\u989d\u8d8a\u4f4e"", ""mode"": ""progressive"", ""name"": ""progressive_stocklike_position_scale""}","{""candidate_position_scale_enabled"": 1.0, ""cost_model_enabled"": 1.0, ""holding_cost_pct"": 0.0, ""market_impact_cap_pct"": 0.02, ""market_impact_coeff"": 0.001, ""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""slippage_pct"": 0.0015, ""stop_gap_ratio_floor"": 0.3, ""stop_signal_threshold"": 999.0, ""switch_hurdle_pct"": 0.03}",0.028144,0.032502,-0.157252,0.4504,262,242,-0.006811
