candidate,min_gap_pct,sell_gap_pct,switch_hurdle_pct,max_hold_days,stop_gap_ratio_floor,total_return,excess_return,max_drawdown,win_rate,total_trades,n_days,score
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.0,0.005,0.01,180.0,0.0,0.759658,0.487343,-0.223348,0.4829,2023,1456,0.431506
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.0,0.0,0.02,360.0,0.0,0.760637,0.488323,-0.271559,0.4971,1714,1456,0.420433
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.0,0.005,0.02,360.0,0.0,0.760637,0.488323,-0.271559,0.4971,1714,1456,0.420433
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.03,0.0,0.01,180.0,0.0,0.752075,0.47976,-0.239659,0.4893,1406,1456,0.419845
"{""max_hold_days"": 180.0, ""min_gap_pct"": 0.03, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.03,0.005,0.01,180.0,0.0,0.752075,0.47976,-0.239659,0.4893,1406,1456,0.419845
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.01,0.0,0.02,360.0,0.0,0.715877,0.443563,-0.211806,0.5377,1142,1456,0.390612
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.01, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.02}",0.01,0.005,0.02,360.0,0.0,0.715877,0.443563,-0.211806,0.5377,1142,1456,0.390612
"{""max_hold_days"": 90.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.0,0.0,0.01,90.0,0.0,0.729015,0.456701,-0.285228,0.4822,2501,1456,0.385394
"{""max_hold_days"": 90.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.005, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.01}",0.0,0.005,0.01,90.0,0.0,0.729015,0.456701,-0.285228,0.4822,2501,1456,0.385394
"{""max_hold_days"": 360.0, ""min_gap_pct"": 0.0, ""sell_gap_pct"": 0.0, ""stop_gap_ratio_floor"": 0.0, ""switch_hurdle_pct"": 0.0}",0.0,0.0,0.0,360.0,0.0,0.700276,0.427961,-0.265623,0.4947,1791,1456,0.361555
